Data,RSI_14
2024-06-18,45.58636503431828
2024-06-19,45.7825602621334
2024-06-20,50.22765783225706
2024-06-21,51.889839378527356
2024-06-24,54.3523856839048
2024-06-25,54.13135761312463
2024-06-26,54.52962253829522
2024-06-27,59.288141447059374
2024-06-28,61.623669706261374
2024-07-01,65.35003770070026
2024-07-02,63.927714477351834
2024-07-03,56.74544188408799
2024-07-04,51.97114147686146
2024-07-05,53.61139464419152
2024-07-08,60.27698191347444
2024-07-09,60.27698191347444
2024-07-10,56.53429427658728
2024-07-11,58.54176346787281
2024-07-12,56.53330356561314
2024-07-15,59.337708183100354
2024-07-16,58.182675256692626
2024-07-17,59.865340998488456
2024-07-18,59.06548812421056
2024-07-19,60.43188218728101
2024-07-22,51.095070032328685
2024-07-23,46.182288968691125
2024-07-24,49.40615799610957
2024-07-25,48.880598227424834
2024-07-26,48.32697371181585
2024-07-29,40.85260528552852
2024-07-30,38.8058356061662
2024-07-31,47.84105908121565
2024-08-01,42.718809758344584
2024-08-02,34.92700395300362
2024-08-05,34.77350968049102
2024-08-06,41.67453674233229
2024-08-07,41.29809789113312
2024-08-08,47.20425633844024
2024-08-09,44.38167036343582
2024-08-12,51.94584909030698
2024-08-13,49.95059699219247
2024-08-14,55.29301461960178
2024-08-15,59.419630987630434
2024-08-16,60.52848087221935
2024-08-19,59.85108873076355
2024-08-20,58.168551985260066
2024-08-21,55.64176103959954
2024-08-22,56.09815095642905
2024-08-23,53.29328243921145
2024-08-26,71.23037184853683
2024-08-27,65.90305382683174
2024-08-28,68.60787287232534
2024-08-29,65.91475771401063
2024-08-30,66.11011710608607
2024-09-02,62.266775650197616
2024-09-03,57.58033354842936
2024-09-04,57.668311237354324
2024-09-05,55.202397287589946
2024-09-06,48.306474308000254
2024-09-09,51.85811837192748
2024-09-10,46.58629812902823
2024-09-11,46.293902935126326
2024-09-12,42.99991523348898
2024-09-13,41.684665273880526
2024-09-16,46.81526573389297
2024-09-17,45.348118961513464
2024-09-18,38.56195137941815
2024-09-19,39.88898279235522
2024-09-20,39.79641233796124
2024-09-23,44.12534347837242
2024-09-24,45.75145612011655
2024-09-25,48.699176053438826
2024-09-26,41.5206168153133
2024-09-27,40.33842701780153
2024-09-30,39.530359592915225
2024-10-01,50.15011650818423
2024-10-02,54.70459084603756
2024-10-03,58.31756083250917
2024-10-04,57.25417643192552
2024-10-07,61.420862850279185
2024-10-08,53.39534473709548
2024-10-09,49.8335177247688
2024-10-10,53.584697030307595
2024-10-11,53.227511567396824
2024-10-14,54.1060521527677
2024-10-15,50.768459124815564
2024-10-16,48.77452017742346
2024-10-17,45.978955696154856
2024-10-18,45.01255549335977
2024-10-21,39.729302538622896
2024-10-22,38.48721475748374
2024-10-23,34.86755307343981
2024-10-24,38.24830522904261
2024-10-25,41.517398459306
2024-10-28,40.93397082910033
2024-10-29,40.20385710714364
2024-10-30,38.59749823482931
2024-10-31,39.597138416565784
2024-11-01,34.61996474049732
2024-11-04,36.09682796666285
2024-11-05,35.00207025964539
2024-11-06,35.237097094930604
2024-11-07,37.42996035634228
2024-11-08,48.83212888982905
2024-11-11,49.90461575530088
2024-11-12,58.49301040507959
2024-11-13,57.71799998875012
2024-11-14,62.050014035522864
2024-11-18,70.0117951425744
2024-11-19,63.83108030884901
2024-11-21,64.74519166456214
2024-11-22,74.36007753443056
2024-11-25,70.99683817137046
2024-11-26,70.31188424597013
2024-11-27,68.35874236634928
2024-11-28,62.72910899070311
2024-11-29,65.07563473091088
2024-12-02,66.95751594055642
2024-12-03,69.40895647353759
2024-12-04,65.61280727247109
2024-12-05,68.44493122020904
2024-12-06,60.11396089598979
2024-12-09,67.24192414291917
2024-12-10,68.12873634691587
2024-12-11,70.49430977163459
2024-12-12,61.549274064659635
2024-12-13,58.86782569104018
2024-12-16,56.99596577188133
2024-12-17,60.02693249578586
2024-12-18,49.68623223422256
2024-12-19,48.41811706103254
2024-12-20,45.598192664819464
2024-12-23,45.72427554378696
2024-12-26,47.30260571864767
2024-12-27,46.09953214936037
2024-12-30,52.24692546414904
2025-01-02,57.959785198047925
2025-01-03,53.33478108227266
2025-01-06,51.440272761284255
2025-01-07,58.61677281593515
2025-01-08,55.25435202236614
2025-01-09,56.694838519988394
2025-01-10,57.6389520949523
2025-01-13,58.82063005770302
2025-01-14,55.486848213698075
2025-01-15,60.132415178947
2025-01-16,56.78912821886387
2025-01-17,58.37514500292964
2025-01-20,59.29456466926857
2025-01-21,59.29456466926857
2025-01-22,56.06316587274932
2025-01-23,52.15216401579393
2025-01-24,49.40857831965048
2025-01-27,56.3853649091809
2025-01-28,55.52636864057742
