Data,Trend,Basis,Fib_0_5,Fib_0_618,Fib_0_786
2023-03-14,1.0,11.983038352596349,13.781238352596349,13.356863152596349,12.752667952596349
2023-03-15,1.0,11.983925969070384,13.775525969070385,13.352708369070385,12.750730769070385
2023-03-16,1.0,11.98527070937968,13.76937070937968,13.348323109379681,12.74886550937968
2023-03-17,1.0,11.999477002285882,13.764677002285882,13.348089802285882,12.754982602285882
2023-03-20,1.0,12.030530232263024,13.756730232263024,13.349347032263024,12.769343832263024
2023-03-21,1.0,12.033162929940394,13.751562929940395,13.346020529940395,12.768638129940394
2023-03-22,1.0,12.04234730064099,13.74604730064099,13.34397410064099,12.77153090064099
2023-03-23,1.0,12.02848682763458,13.73758682763458,13.33423922763458,12.75998162763458
2023-03-24,1.0,12.027810959358234,13.729110959358234,13.327604159358234,12.755967359358234
2023-03-27,1.0,12.062819849764653,13.723019849764652,13.331212649764652,12.773385449764653
2023-03-28,1.0,12.067189651267004,13.719289651267005,13.329394051267004,12.774288451267005
2023-03-29,1.0,12.069696754754332,13.717296754754333,13.328463154754333,12.774869554754332
2023-03-30,1.0,12.098723787206788,13.71572378720679,13.334111787206789,12.790799787206788
2023-03-31,1.0,12.095466549334722,13.711266549334722,13.329937749334722,12.787028949334722
2023-04-03,1.0,12.090953883841374,13.712753883841375,13.330009083841375,12.785084283841375
2023-04-04,1.0,12.09952634500296,13.71292634500296,13.33216394500296,12.79006154500296
2023-04-05,1.0,12.09809708155293,13.713597081552932,13.33233908155293,12.789531081552932
2023-04-06,1.0,12.1135611107374,13.712261110737401,13.3349679107374,12.7978047107374
2023-04-10,1.0,12.121738499630027,13.713838499630027,13.338102899630027,12.803157299630026
2023-04-11,1.0,12.127400114633726,13.721900114633726,13.345598114633727,12.809846114633727
2023-04-12,1.0,12.131381113487388,13.730981113487388,13.353475513487389,12.816009913487388
2023-04-13,1.0,12.157271302352514,13.740971302352515,13.367218102352515,12.835094902352514
2023-04-14,1.0,12.179461589328989,13.75236158932899,13.38115718932899,12.852662789328988
2023-04-17,1.0,12.2038379734357,13.7659379734357,13.397282373435699,12.872416773435699
2023-04-18,1.0,12.216978593701342,13.783278593701342,13.413631793701342,12.887354993701342
2023-04-19,1.0,12.23664580776433,13.79544580776433,13.42756900776433,12.903812207764329
2023-04-20,1.0,12.250591349686685,13.808491349686685,13.440826949686684,12.917372549686686
2023-04-24,1.0,12.27060643618982,13.824306436189818,13.45763323618982,12.935590036189819
2023-04-25,1.0,12.29826337182792,13.83936337182792,13.47566377182792,12.95785417182792
2023-04-26,1.0,12.325069738109642,13.852369738109642,13.491926938109643,12.978754138109641
2023-04-27,1.0,12.333646040728546,13.861546040728546,13.500961640728546,12.987587240728546
2023-04-28,1.0,12.34753058032126,13.87333058032126,13.51324178032126,13.00057298032126
2023-05-02,1.0,12.349497274518047,13.878897274518048,13.517958874518047,13.004080474518048
2023-05-03,1.0,12.360208301772868,13.883908301772868,13.524315101772867,13.012351901772869
2023-05-04,1.0,12.36626921875514,13.89116921875514,13.53129281875514,13.01892641875514
2023-05-05,1.0,12.377257526567588,13.904557526567588,13.544114726567589,13.030941926567587
2023-05-08,1.0,12.391111951301912,13.921111951301912,13.560031951301912,13.045951951301912
2023-05-09,1.0,12.424200831788893,13.938000831788893,13.580744031788893,13.072107231788893
2023-05-10,1.0,12.446220823471002,13.954320823471003,13.598409223471002,13.091687623471001
2023-05-11,1.0,12.481877615236291,13.976177615236292,13.623522815236292,13.121438015236292
2023-05-12,1.0,12.509915839083929,14.003015839083929,13.65064423908393,13.148962639083928
2023-05-15,1.0,12.52678568069309,14.02588568069309,13.67209808069309,13.168400480693089
2023-05-16,1.0,12.54232682388616,14.05252682388616,13.69611962388616,13.18869242388616
2023-05-17,1.0,12.558101555647298,14.074901555647298,13.716936755647298,13.207291955647298
2023-05-18,1.0,12.586252540090825,14.097952540090825,13.741191340090825,13.233260140090826
2023-05-19,1.0,12.616073014689917,14.121473014689917,13.766198614689916,13.260384214689918
2023-05-22,1.0,12.648858284543017,14.142858284543017,13.790274284543017,13.288290284543017
2023-05-23,1.0,12.665029701697588,14.168029701697588,13.813321701697587,13.308313701697587
2023-05-24,1.0,12.689549404680612,14.195549404680612,13.840133404680612,13.334117404680612
2023-05-25,1.0,12.712793910633806,14.221493910633805,13.865440710633806,13.358517510633806
2023-05-26,1.0,12.742478971527467,14.249378971527467,13.893750571527466,13.387432171527466
2023-05-29,1.0,12.79338518181219,14.276285181812192,13.92632078181219,13.428066381812192
2023-05-30,1.0,12.824422329994071,14.30102232999407,13.95254472999407,13.456407129994071
2023-05-31,1.0,12.867312106694131,14.323812106694131,13.980078106694132,13.49069410669413
2023-06-01,1.0,12.895173985627189,14.351673985627189,14.00793998562719,13.518555985627188
2023-06-02,1.0,12.925057245770915,14.380657245770916,14.037135645770915,13.548054045770915
2023-06-05,1.0,12.961050673313206,14.411250673313207,14.069003473313206,13.581736273313206
2023-06-06,1.0,12.987738166580076,14.445138166580076,14.101191766580076,13.611505366580076
2023-06-07,1.0,13.016686784914274,14.483986784914274,14.137703984914275,13.644691184914274
2023-06-09,1.0,13.04454691706513,14.53134691706513,14.18046211706513,13.68089731706513
2023-06-12,1.0,13.083733447894481,14.58163344789448,14.22812904789448,13.72483464789448
2023-06-13,1.0,13.131817113415535,14.630317113415536,14.276671113415535,13.773175113415535
2023-06-14,1.0,13.190213942281378,14.686913942281379,14.333692742281379,13.830801542281378
2023-06-15,1.0,13.227044802858565,14.738144802858566,14.381525202858565,13.873795602858564
2023-06-16,1.0,13.280963354829979,14.79056335482998,14.434297754829979,13.927072154829979
2023-06-19,1.0,13.33985772128168,14.847657721281681,14.49181692128168,13.98519612128168
2023-06-20,1.0,13.405481144068862,14.905181144068862,14.551251944068863,14.047352744068862
2023-06-21,1.0,13.461829332628174,14.970829332628174,14.614705332628175,14.107681332628173
2023-06-22,1.0,13.526521039301892,15.033121039301893,14.677563439301892,14.171345839301893
2023-06-23,1.0,13.571389828908874,15.086089828908873,14.728620628908873,14.219681428908874
2023-06-26,1.0,13.623028930619785,15.143128930619785,14.784385330619784,14.273631730619785
2023-06-27,1.0,13.669997641313588,15.197897641313588,14.837313241313588,14.323938841313588
2023-06-28,1.0,13.72531866490045,15.25411866490045,14.89332186490045,14.379645064900451
2023-06-29,1.0,13.792077478251446,15.310677478251446,14.952287878251447,14.442038278251445
2023-06-30,1.0,13.82567070346893,15.35657070346893,14.99527830346893,14.48089590346893
2023-07-03,1.0,13.877804996434241,15.405704996434242,15.045120596434241,14.531746196434241
2023-07-04,1.0,13.9374479464699,15.4548479464699,15.0967415464699,14.5868951464699
2023-07-05,1.0,13.9791994670052,15.5031994670052,15.1435354670052,14.6314714670052
2023-07-06,1.0,14.014967472335147,15.547967472335149,15.186179472335148,14.671091472335148
2023-07-07,1.0,14.050487797611796,15.591287797611795,15.227658997611796,14.709950197611796
2023-07-10,1.0,14.094974919635678,15.634574919635678,15.271229319635678,14.753923719635678
2023-07-11,1.0,14.132729170439323,15.674729170439322,15.310817170439321,14.792705170439323
2023-07-12,1.0,14.167781878734928,15.71458187873493,15.34953707873493,14.829812278734929
2023-07-13,1.0,14.20493605994758,15.75713605994758,15.390816859947579,14.86927765994758
2023-07-14,1.0,14.235364699348104,15.795364699348104,15.427204699348104,14.903044699348104
2023-07-17,1.0,14.257811052354622,15.832811052354621,15.461111052354621,14.931911052354621
2023-07-18,1.0,14.296482941831075,15.868782941831075,15.497720141831074,14.969427341831075
2023-07-19,1.0,14.340195112412763,15.906195112412764,15.536619112412763,15.010443112412762
2023-07-20,1.0,14.381933161288636,15.943433161288636,15.574919161288637,15.050255161288636
2023-07-21,1.0,14.42369882967575,15.98399882967575,15.61576802967575,15.09150722967575
2023-07-24,1.0,14.481558841378991,16.028358841378992,15.663314041378992,15.143589241378992
2023-07-25,1.0,14.533775252965201,16.0769752529652,15.7127800529652,15.194264852965201
2023-07-26,1.0,14.591805500435548,16.12510550043555,15.763246700435548,15.248057900435548
2023-07-27,1.0,14.617854445431192,16.161954445431192,15.797546845431192,15.278729245431192
2023-07-28,1.0,14.656834900976882,16.200934900976883,15.836527300976883,15.317709700976883
2023-07-31,1.0,14.694025551967115,16.248625551967116,15.881739951967116,15.359394351967115
2023-08-01,1.0,14.728439296447444,16.292339296447444,15.923258896447445,15.397788496447443
2023-08-02,1.0,14.771315903482968,16.33521590348297,15.966135503482969,15.440665103482967
2023-08-03,1.0,14.815163744448139,16.38026374444814,16.01090014444814,15.48502654444814
2023-08-04,1.0,14.83976110700366,16.41866110700366,16.046040707003662,15.51553030700366
2023-08-07,1.0,14.885074495933626,16.457974495933627,16.086770095933627,15.558275695933625
2023-08-08,1.0,14.926894750974292,16.49709475097429,16.12652755097429,15.598940350974292
2023-08-09,1.0,14.96542380346455,16.53742380346455,16.166431803464548,15.638239803464549
2023-08-10,1.0,15.002549565429902,16.578449565429903,16.206537165429904,15.677034765429902
2023-08-11,1.0,15.037965069775602,16.618665069775602,16.245619869775602,15.714504669775602
2023-08-14,1.0,15.080078419077843,16.658978419077844,16.286358019077845,15.755847619077842
2023-08-15,1.0,15.100488634887062,16.700388634887062,16.32281223488706,15.785245834887062
2023-08-16,1.0,15.141884748538192,16.74598474853819,16.36741714853819,15.828439548538192
2023-08-17,1.0,15.179424901052808,16.79042490105281,16.410228901052808,15.868932901052808
2023-08-18,1.0,15.223620652042278,16.83492065204228,16.454653852042277,15.913257052042278
2023-08-21,1.0,15.253071445521856,16.877571445521856,16.494189445521855,15.948357445521856
2023-08-22,1.0,15.299295731066636,16.922595731066636,16.539496931066637,15.994068131066635
2023-08-23,1.0,15.331269773755972,16.97856977375597,16.589806973755973,16.036314173755972
2023-08-24,1.0,15.38508407601841,17.03358407601841,16.64453807601841,16.09064207601841
2023-08-25,1.0,15.441648235258224,17.086548235258224,16.698351835258222,16.145665435258223
2023-08-28,1.0,15.497482752905642,17.14148275290564,16.753498752905642,16.201114752905642
2023-08-29,1.0,15.562867925376585,17.196367925376585,16.810861925376585,16.262005925376585
2023-08-30,1.0,15.618404246122815,17.252204246122815,16.866627446122816,16.317670646122814
2023-08-31,1.0,15.661182203661586,17.302782203661586,16.915364603661587,16.363787003661585
2023-09-01,1.0,15.720554381624968,17.357654381624968,16.971298781624967,16.421233181624967
2023-09-04,1.0,15.778477837808719,17.40957783780872,17.02463823780872,16.476588637808717
2023-09-05,1.0,15.81558205943063,17.46858205943063,17.07847405943063,16.52306605943063
2023-09-06,1.0,15.874396238836326,17.527996238836327,17.137746638836326,16.582137038836326
2023-09-08,1.0,15.933616276447964,17.586016276447964,17.196049876447965,16.640843476447962
2023-09-11,1.0,16.001956113683484,17.643256113683485,17.255909313683485,16.704432513683486
2023-09-12,1.0,16.06722355254665,17.70102355254665,17.315446752546652,16.76648995254665
2023-09-13,1.0,16.118513317021186,17.754713317021185,17.368570117021186,16.818806917021185
2023-09-14,1.0,16.170066183850974,17.813766183850973,17.425852983850973,16.873569783850975
2023-09-15,1.0,16.233728522012463,17.872328522012463,17.485618922012463,16.935049322012464
2023-09-18,1.0,16.283205236792334,17.932005236792335,17.542888436792335,16.988891636792335
2023-09-19,1.0,16.352685184424413,17.991585184424412,17.604804784424413,17.05413438442441
2023-09-20,1.0,16.41706933258017,18.05116933258017,17.66552173258017,17.11646413258017
2023-09-21,1.0,16.47955763925437,18.10645763925437,17.722509239254368,17.17587083925437
2023-09-22,1.0,16.537993062861826,18.163093062861826,17.779569462861826,17.233535862861824
2023-09-25,1.0,16.601862132233208,18.22066213223321,17.838625332233207,17.29470853223321
2023-09-26,1.0,16.658755510910876,18.272155510910874,17.891393110910876,17.349290710910875
2023-09-27,1.0,16.706933955801766,18.330533955801766,17.947364355801767,17.401834755801765
2023-09-28,1.0,16.767828616243747,18.38782861624375,18.00550861624375,17.46118861624375
2023-09-29,1.0,16.825850330081312,18.445850330081313,18.063530330081313,17.519210330081314
2023-10-02,1.0,16.891691826780498,18.4996918267805,18.1202038267805,17.5799158267805
2023-10-03,1.0,16.956294908512692,18.551994908512693,18.175409708512692,17.639254508512693
2023-10-04,1.0,16.981474959427565,18.594274959427565,18.213654159427566,17.671753359427566
2023-10-05,1.0,17.03643220983329,18.63693220983329,18.25921420983329,17.72144620983329
2023-10-06,1.0,17.076862887734954,18.684562887734955,18.305145687734957,17.764958487734955
2023-10-09,1.0,17.110717258857605,18.741817258857605,18.356877658857606,17.808828058857603
2023-10-10,1.0,17.167099086269026,18.80029908626903,18.41486388626903,17.866108686269026
2023-10-11,1.0,17.218096095406338,18.85759609540634,18.470674095406338,17.91980209540634
2023-10-13,1.0,17.274520134452274,18.922420134452274,18.533515734452273,17.979821334452275
2023-10-16,1.0,17.339695933107752,18.98939593310775,18.600066733107752,18.04576753310775
2023-10-17,1.0,17.403601973776677,19.062601973776676,18.671077973776676,18.113653973776678
2023-10-18,1.0,17.470875954038906,19.140975954038908,18.746832354038908,18.185678754038907
2023-10-19,1.0,17.53946619449852,19.21736619449852,18.82138179449852,18.25760739449852
2023-10-20,1.0,17.590892532553536,19.289492532553535,18.888622932553535,18.317893332553535
2023-10-23,1.0,17.600797607228,19.343497607228,18.932220407227998,18.346673207227997
2023-10-24,1.0,17.65316263115572,19.40066263115572,18.988252631155717,18.40109263115572
2023-10-25,1.0,17.712256004844157,19.45855600484416,19.04642920484416,18.459672404844156
2023-10-26,1.0,17.754970444795717,19.51327044479572,19.098311644795718,18.507522844795716
2023-10-27,1.0,17.80013774034776,19.56563774034776,19.148979740347762,18.555771740347762
2023-10-30,1.0,17.850981362944285,19.614981362944285,19.198677362944284,18.605973362944283
2023-10-31,1.0,17.91183154931484,19.66143154931484,19.24852594931484,18.660660349314842
2023-11-01,1.0,17.96171723382169,19.71011723382169,19.29749483382169,18.71003243382169
2023-11-03,1.0,18.008316061483473,19.761216061483474,19.347531661483472,18.758557261483475
2023-11-06,1.0,18.07100390086864,19.81160390086864,19.40082230086864,18.81598070086864
2023-11-07,1.0,18.130887861859954,19.857387861859955,19.449933861859954,18.869829861859955
2023-11-08,1.0,18.167613983241356,19.897413983241357,19.489181183241357,18.907968383241357
2023-11-09,1.0,18.209839843408947,19.942039843408946,19.533240643408945,18.951221443408947
2023-11-10,1.0,18.258319444974855,19.985119444974856,19.577594644974855,18.997389844974855
2023-11-13,1.0,18.314068250525107,20.03456825052511,19.62853025052511,19.05044225052511
2023-11-14,1.0,18.366422568019857,20.086922568019858,19.68088456801986,19.10279656801986
2023-11-16,1.0,18.42465334233966,20.13435334233966,19.730864142339662,19.15640494233966
2023-11-17,1.0,18.469809808916263,20.189409808916263,19.783584208916263,19.205798608916265
2023-11-20,1.0,18.522115710827098,20.2441157108271,19.8377237108271,19.2591317108271
2023-11-21,1.0,18.569774553718826,20.296574553718827,19.889049753718826,19.308844953718825
2023-11-22,1.0,18.607508808181638,20.34810880818164,19.93732720818164,19.352485608181638
2023-11-23,1.0,18.68502772009982,20.399227720099823,19.994676520099823,19.41870532009982
2023-11-24,1.0,18.72523544289882,20.450535442898822,20.043364642898823,19.46366384289882
2023-11-27,1.0,18.769130088469833,20.49983008846983,20.091384888469833,19.50986968846983
2023-11-28,1.0,18.827831787585133,20.55253178758513,20.14550258758513,19.56600338758513
2023-11-29,1.0,18.872806469709282,20.60200646970928,20.19391526970928,19.61290406970928
2023-11-30,1.0,18.928486405012187,20.655886405012186,20.248220005012186,19.667813605012185
2023-12-01,1.0,18.98342754096206,20.70752754096206,20.30063994096206,19.72134234096206
2023-12-04,1.0,19.02245226555244,20.75315226555244,20.34470706555244,19.76319186555244
2023-12-05,1.0,19.068220742896916,20.797120742896915,20.389100342896917,19.808189942896917
2023-12-06,1.0,19.088349535467945,20.831649535467946,20.420230735467946,19.834481935467945
2023-12-07,1.0,19.112633040113266,20.865233040113267,20.451619440113266,19.862745840113266
2023-12-08,1.0,19.152380709712133,20.906180709712135,20.492283909712135,19.903007109712135
2023-12-11,1.0,19.19201890261501,20.945818902615013,20.531922102615013,19.942645302615013
2023-12-12,1.0,19.223260713588864,20.983060713588863,20.567747913588864,19.976455113588862
2023-12-13,1.0,19.261530106452973,21.023430106452974,20.607621706452974,20.015623306452973
2023-12-14,1.0,19.296195805388443,21.068895805388443,20.650538605388444,20.05491140538844
2023-12-15,1.0,19.339306847334555,21.114406847334557,20.695483247334558,20.099049647334557
2023-12-18,1.0,19.38546277886121,21.16266277886121,20.74324357886121,20.14610437886121
2023-12-19,1.0,19.4386361510726,21.2134361510726,20.7945833510726,20.1982505510726
2023-12-20,1.0,19.51200178956187,21.264601789561873,20.85098818956187,20.26211458956187
2023-12-21,1.0,19.562455771666254,21.315355771666255,20.901671371666254,20.312696971666256
2023-12-22,1.0,19.63380221394959,21.36810221394959,20.95880741394959,20.376082613949592
2023-12-26,1.0,19.69992119181009,21.424621191810093,21.017591991810093,20.438092791810092
2023-12-27,1.0,19.76597497989199,21.48077497989199,21.07608217989199,20.49990937989199
2023-12-28,1.0,19.82576723009307,21.535467230093072,21.131978030093073,20.55751883009307
2024-01-02,1.0,19.898012557792143,21.59361255779214,21.19345095779214,20.623729357792143
2024-01-03,1.0,19.94577643221422,21.65967643221422,21.25519603221422,20.67932563221422
2024-01-04,1.0,20.003979667892075,21.722679667892077,21.317066467892076,20.739583267892076
2024-01-05,1.0,20.062252871213154,21.785752871213155,21.379006871213154,20.799910871213154
2024-01-08,1.0,20.113295342501022,21.846095342501023,21.437154542501023,20.85493374250102
2024-01-09,1.0,20.172734389076012,21.90343438907601,21.494989189076012,20.91347398907601
2024-01-10,1.0,20.220000045185248,21.95760004518525,21.547526445185248,20.96369284518525
2024-01-11,1.0,20.297024044733398,22.013624044733398,21.608506444733397,21.031728844733397
2024-01-12,1.0,20.36158780428606,22.06978780428606,21.66665260428606,21.09269740428606
2024-01-15,1.0,20.4215899262432,22.128289926243202,21.725508726243202,21.1520575262432
2024-01-16,1.0,20.47070702698077,22.18280702698077,21.77875142698077,21.203485826980767
2024-01-17,1.0,20.53747895671096,22.23517895671096,21.83452175671096,21.26409455671096
2024-01-18,1.0,20.584027167143848,22.28592716714385,21.88427876714385,21.31244036714385
2024-01-19,1.0,20.65256789547241,22.33466789547241,21.93769229547241,21.37250669547241
2024-01-22,1.0,20.707821216517686,22.384221216517687,21.988590816517686,21.425320416517685
2024-01-23,1.0,20.75397900435251,22.43667900435251,22.03956180435251,21.47417460435251
2024-01-24,1.0,20.797212214308985,22.486512214308984,22.087837414308986,21.520232614308984
2024-01-25,1.0,20.837147092165896,22.545947092165896,22.142670292165896,21.568513492165895
2024-01-26,1.0,20.88348762124424,22.609687621244237,22.20230442124424,21.62230122124424
2024-01-29,1.0,20.953490745031797,22.677290745031797,22.270473945031796,21.691277145031798
2024-01-30,1.0,21.019117837581476,22.742317837581478,22.33564263758148,21.756647437581478
2024-01-31,1.0,21.07189465920566,22.807694659205662,22.398045859205663,21.814817059205662
2024-02-01,1.0,21.1405177126136,22.880517712613603,22.469877712613602,21.885237712613602
2024-02-02,1.0,21.204512535487467,22.948712535487466,22.537081335487468,21.951030135487468
2024-02-05,1.0,21.265825410132592,23.017525410132592,22.604124210132593,22.015553010132592
2024-02-06,1.0,21.319550156031266,23.088350156031265,22.670913356031264,22.076596556031266
2024-02-07,1.0,21.38546665447095,23.16296665447095,22.74347665447095,22.14623665447095
2024-02-08,1.0,21.458036987926242,23.23433698792624,22.81513018792624,22.21829338792624
2024-02-09,1.0,21.522493618046976,23.300893618046977,22.88119121804698,22.283648818046977
2024-02-14,1.0,21.582584681866507,23.364584681866507,22.944032681866506,22.345280681866505
2024-02-15,1.0,21.641638835047843,23.437138835047843,23.013400835047843,22.410112835047844
2024-02-16,1.0,21.709967446697366,23.511767446697366,23.086542646697367,22.481137846697365
2024-02-19,1.0,21.789849772230394,23.587149772230394,23.162986972230392,22.559094172230395
2024-02-20,1.0,21.857678274508093,23.65857827450809,23.23356587450809,22.62846347450809
2024-02-21,1.0,21.92489249176301,23.72969249176301,23.303759691763013,22.69734689176301
2024-02-22,1.0,21.98249556684538,23.79779556684538,23.36938476684538,22.759443966845378
2024-02-23,1.0,22.050817611176925,23.863117611176925,23.435414811176926,22.826482011176925
2024-02-26,1.0,22.123886435065156,23.933486435065156,23.506420835065157,22.898395235065156
2024-02-27,1.0,22.1907515707145,24.0027515707145,23.575119570714502,22.9662875707145
2024-02-28,1.0,22.185124055007357,24.055324055007357,23.61395685500736,22.985569655007357
2024-02-29,1.0,22.222170814457286,24.105270814457285,23.660859214457286,23.028137614457286
2024-03-01,1.0,22.268918106312714,24.155018106312713,23.709898506312715,23.076168906312713
2024-03-04,1.0,22.334867925249583,24.203567925249583,23.762554725249583,23.134671525249583
2024-03-05,1.0,22.379332245997087,24.25073224599709,23.80908184599709,23.18029144599709
2024-03-06,1.0,22.444424923537117,24.303824923537118,23.86500652353712,23.240248123537118
2024-03-07,1.0,22.512686674301747,24.353186674301746,23.918828674301746,23.300420674301748
2024-03-08,1.0,22.42825480755873,24.37105480755873,23.91255400755873,23.25977320755873
2024-03-11,1.0,22.40534425948314,24.38534425948314,23.918064259483142,23.25278425948314
2024-03-12,1.0,22.419290816888306,24.407990816888308,23.938657616888307,23.270454416888306
2024-03-13,1.0,22.43401090871943,24.427210908719427,23.95681570871943,23.28710050871943
2024-03-14,1.0,22.457338799632232,24.445138799632232,23.976017999632234,23.308117199632232
2024-03-15,1.0,22.48448741163591,24.46358741163591,23.99651981163591,23.33154221163591
2024-03-18,1.0,22.489051537519554,24.481951537519553,24.011627137519554,23.342012737519553
2024-03-19,1.0,22.50833202214436,24.498232022144357,24.028615622144358,23.36000922214436
2024-03-20,1.0,22.562849701922914,24.518849701922914,24.057233701922915,23.400017701922913
2024-03-21,1.0,22.56796120490369,24.532061204903687,24.06853360490369,23.40859600490369
2024-03-22,1.0,22.57724059285465,24.54764059285465,24.082626192854647,23.42057179285465
2024-03-25,1.0,22.598764186926104,24.567064186926103,24.102545386926103,23.441196586926104
2024-03-26,1.0,22.631793545056844,24.583893545056842,24.12319794505684,23.467292345056844
2024-03-27,1.0,22.656554609606275,24.602654609606276,24.143375009606274,23.489485409606274
2024-03-28,1.0,22.672528063510214,24.627028063510213,24.165766063510212,23.509054063510213
2024-04-01,1.0,22.704457782875114,24.653257782875112,24.193340982875114,23.538544182875114
2024-04-02,1.0,22.73322520504636,24.68622520504636,24.22531720504636,23.56910920504636
2024-04-03,1.0,22.759962952995895,24.717462952995895,24.255492952995894,23.597772952995896
2024-04-04,1.0,22.759988323465937,24.744488323465937,24.276146323465937,23.609354323465936
2024-04-05,1.0,22.779043440231277,24.772843440231277,24.302306640231276,23.632389840231276
2024-04-08,1.0,22.802815005828965,24.804715005828964,24.332266605828963,23.659628205828966
2024-04-09,1.0,22.823367855770673,24.836967855770673,24.361758255770674,23.685188655770673
2024-04-10,1.0,22.860998177212966,24.875198177212965,24.399846977212967,23.723075777212966
2024-04-11,1.0,22.900046195440837,24.910946195440836,24.436373795440836,23.760711395440836
2024-04-12,1.0,22.924436733486427,24.94373673348643,24.46718193348643,23.788697133486426
2024-04-15,1.0,22.970599366151568,24.978799366151566,24.504864166151567,23.830108966151567
2024-04-16,1.0,23.00991137249005,25.014811372490048,24.541654972490047,23.868008572490048
2024-04-17,1.0,23.05186325876515,25.052563258765147,24.580398058765148,23.90816285876515
2024-04-18,1.0,23.090337626177494,25.090437626177494,24.618414026177494,23.946380426177495
2024-04-19,1.0,23.115433249915718,25.132933249915716,24.65680324991572,23.978923249915717
2024-04-22,1.0,23.165703917416558,25.18200391741656,24.70615711741656,24.02868031741656
2024-04-23,1.0,23.213383878242393,25.229983878242393,24.754066278242394,24.07648867824239
2024-04-24,1.0,23.25468403945997,25.27608403945997,24.79903363945997,24.11984323945997
2024-04-25,1.0,23.30062319906537,25.32892319906537,24.850244399065367,24.168735599065368
2024-04-26,1.0,23.356133967074715,25.385333967074715,24.906442767074715,24.224631567074717
2024-04-29,1.0,23.409180627403966,25.446780627403967,24.96590702740397,24.281273427403967
2024-04-30,1.0,23.473512821129926,25.506612821129927,25.026801221129926,24.343679621129926
2024-05-02,1.0,23.53274669291863,25.567046692918627,25.086951892918627,24.403427092918626
2024-05-03,1.0,23.58747622598944,25.62267622598944,25.142369025989442,24.458541825989442
2024-05-06,1.0,23.654549463729545,25.679849463729546,25.201878663729545,24.521377863729544
2024-05-07,1.0,23.72395096909225,25.74025096909225,25.264404169092252,24.58692736909225
2024-05-08,1.0,23.774448459401327,25.804848459401327,25.325674059401326,24.643459659401326
2024-05-09,1.0,23.837699974807315,25.871999974807313,25.391905174807313,24.708380374807312
2024-05-10,1.0,23.90137997505924,25.93777997505924,25.45718957505924,24.77295917505924
2024-05-13,1.0,23.98150217530865,26.003202175308648,25.52608097530865,24.846789775308647
2024-05-14,1.0,24.02357015355556,26.06207015355556,25.58098415355556,24.89604815355556
2024-05-15,1.0,24.003149452020008,26.101049452020007,25.605945052020008,24.901050652020007
2024-05-16,1.0,24.00983895749981,26.131138957499807,25.63051215749981,24.917755357499807
2024-05-17,1.0,24.02402756792481,26.15612756792481,25.65295196792481,24.93656636792481
2024-05-20,1.0,24.04806629224556,26.18136629224556,25.67790749224556,24.96111869224556
2024-05-21,1.0,24.069752629323105,26.205752629323104,25.701656629323104,24.983960629323104
2024-05-22,1.0,24.086995103029874,26.233795103029873,25.727150303029873,25.005825503029875
2024-05-23,1.0,24.09145715199957,26.25865715199957,25.74719795199957,25.01901875199957
2024-05-24,1.0,24.107070580479576,26.281770580479574,25.768541380479576,25.037842180479576
2024-05-27,1.0,24.136652874674777,26.307752874674776,25.795373274674777,25.065883674674776
2024-05-28,1.0,24.17007534592803,26.33967534592803,25.827649745928028,25.09866414592803
2024-05-29,1.0,24.20847859246875,26.37087859246875,25.86055219246875,25.13398579246875
2024-05-31,1.0,24.236669806544064,26.409869806544062,25.896994606544062,25.16679940654406
2024-06-03,1.0,24.28647110847862,26.446771108478618,25.93694030847862,25.21107950847862
2024-06-04,1.0,24.31490339739383,26.48000339739383,25.96903979739383,25.24156619739383
2024-06-05,1.0,24.356303363419894,26.513303363419894,26.004251363419893,25.279499363419895
2024-06-06,1.0,24.38827032978569,26.547670329785692,26.03805192978569,25.31249352978569
2024-06-07,1.0,24.387293626487835,26.570393626487835,26.055182026487834,25.321660426487835
2024-06-10,1.0,24.40428969022296,26.597289690222958,26.07974169022296,25.342893690222958
2024-06-11,1.0,24.43611679332073,26.625216793320728,26.10858919332073,25.373051593320728
2024-06-12,1.0,24.42936462538752,26.64576462538752,26.12269422538752,25.37798382538752
2024-06-13,1.0,24.427306979133643,26.663206979133644,26.135534579133644,25.384272179133642
2024-06-14,1.0,24.42027490934231,26.67417490934231,26.142254509342308,25.38494410934231
2024-06-17,1.0,24.424433160248885,26.686133160248886,26.152371960248885,25.392440760248885
2024-06-18,1.0,24.4335718286464,26.7066718286464,26.1702202286464,25.4064586286464
2024-06-19,1.0,24.45770511035994,26.727205110359936,26.191603110359935,25.429051110359936
2024-06-20,1.0,24.489833059256338,26.752133059256337,26.218230259256337,25.458097459256336
2024-06-21,1.0,24.528011728663774,26.778611728663773,26.247470128663775,25.491268528663774
2024-06-24,1.0,24.559325611377137,26.807525611377137,26.276950411377136,25.521555211377137
2024-06-25,1.0,24.594050355263363,26.835950355263364,26.306861955263365,25.553583555263362
2024-06-26,1.0,24.63579085171073,26.86449085171073,26.33851765171073,25.58967445171073
2024-06-27,1.0,24.678945943193625,26.897745943193623,26.374109143193625,25.628592343193624
2024-06-28,1.0,24.719968483761686,26.933368483761686,26.411006083761688,25.667303683761688
2024-07-01,1.0,24.759034798924073,26.97333479892407,26.45075999892407,25.70675519892407
