Data,TPF,Trend,Lower_Band,Upper_Band
2023-09-04,19.685804370786023,1.0,19.147354370786022,
2023-09-05,19.75850483198964,1.0,19.21905483198964,
2023-09-06,19.83329343693549,1.0,19.295543436935493,
2023-09-08,19.90942502585156,1.0,19.37367502585156,
2023-09-11,19.986430956275964,1.0,19.451830956275963,
2023-09-12,20.064302479244592,1.0,19.532202479244592,
2023-09-13,20.141602984403548,1.0,19.609252984403547,
2023-09-14,20.219994687730726,1.0,19.687094687730724,
2023-09-15,20.299126937473837,1.0,19.769176937473837,
2023-09-18,20.379187422898713,1.0,19.849837422898712,
2023-09-19,20.45996504117208,1.0,19.93216504117208,
2023-09-20,20.541304284629728,1.0,20.014654284629728,
2023-09-21,20.621734385556877,1.0,20.095684385556876,
2023-09-22,20.701710550827844,1.0,20.176910550827845,
2023-09-25,20.781507553259285,1.0,20.257557553259286,
2023-09-26,20.85919538255306,1.0,20.33574538255306,
2023-09-27,20.937095511063113,1.0,20.411495511063112,
2023-09-28,21.01478440370369,1.0,20.49248440370369,
2023-09-29,21.09245108709306,1.0,20.571101087093062,
2023-10-02,21.16874134063015,1.0,20.651691340630148,
2023-10-03,21.243283376081155,1.0,20.728483376081154,
2023-10-04,21.313122513590656,1.0,20.794472513590655,
2023-10-05,21.378887579592995,1.0,20.860437579592993,
2023-10-06,21.442566453338777,1.0,20.921816453338778,
2023-10-09,21.50735829437492,1.0,20.98355829437492,
2023-10-10,21.57347896083656,1.0,21.05037896083656,
2023-10-11,21.64036862359401,1.0,21.11811862359401,
2023-10-13,21.710233719867126,1.0,21.185083719867126,
2023-10-16,21.78334788594595,1.0,21.25739788594595,
2023-10-17,21.861211186396023,1.0,21.333261186396022,
2023-10-18,21.94480837250378,1.0,21.41530837250378,
2023-10-19,22.032779896683547,1.0,21.505979896683545,
2023-10-20,22.123212181756912,1.0,21.594012181756913,
2023-10-23,22.21011719419072,1.0,21.676917194190718,
2023-10-24,22.29482070977075,1.0,21.76082070977075,
2023-10-25,22.3777427911016,1.0,21.8440927911016,
2023-10-26,22.45804642684616,1.0,21.92329642684616,
2023-10-27,22.535257084639515,1.0,21.998107084639514,
2023-10-30,22.608753049345914,1.0,22.070203049345913,
2023-10-31,22.678034094860735,1.0,22.138634094860734,
2023-11-01,22.744257918474393,1.0,22.203207918474394,
2023-11-03,22.808506668649986,1.0,22.266606668649985,
2023-11-06,22.87076997811138,1.0,22.33121997811138,
2023-11-07,22.929835707665973,1.0,22.390235707665973,
2023-11-08,22.984283512732347,1.0,22.444383512732347,
2023-11-09,23.03608141356423,1.0,22.49608141356423,
2023-11-10,23.08506430300899,1.0,22.547314303008992,
2023-11-13,23.13354626855512,1.0,22.595296268555117,
2023-11-14,23.182494822103013,1.0,22.644644822103015,
2023-11-16,23.230334654270628,1.0,22.692934654270626,
2023-11-17,23.2795697601532,1.0,22.7396197601532,
2023-11-20,23.329932276984334,1.0,22.788282276984333,
2023-11-21,23.38059574866879,1.0,22.83799574866879,
2023-11-22,23.431240836857718,1.0,22.88804083685772,
2023-11-23,23.481743851178567,1.0,22.94089385117857,
2023-11-24,23.53218328951735,1.0,22.989983289517347,
2023-11-27,23.58194573867664,1.0,23.04059573867664,
2023-11-28,23.63217213392509,1.0,23.090722133925087,
2023-11-29,23.681810646025735,1.0,23.138110646025734,
2023-11-30,23.732301339819962,1.0,23.187601339819963,
2023-12-01,23.78285231902077,1.0,23.23890231902077,
2023-12-04,23.831593841715534,1.0,23.286143841715536,
2023-12-05,23.87823252477096,1.0,23.33228252477096,
2023-12-06,23.920100278581188,1.0,23.370850278581187,
2023-12-07,23.957487211300485,1.0,23.405387211300486,
2023-12-08,23.993233998379182,1.0,23.438433998379182,
2023-12-11,24.027159062950425,1.0,23.472809062950425,
2023-12-12,24.058768469908784,1.0,23.504468469908783,
2023-12-13,24.089343544719345,1.0,23.535443544719346,
2023-12-14,24.120626202591687,1.0,23.56512620259169,
2023-12-15,24.15258460795981,1.0,23.59893460795981,
2023-12-18,24.186026042964688,1.0,23.632626042964688,
2023-12-19,24.2215886448824,1.0,23.6702386448824,
2023-12-20,24.25917179155754,1.0,23.70972179155754,
2023-12-21,24.29843332581938,1.0,23.748933325819383,
2023-12-22,24.339813494924243,1.0,23.791663494924244,
2023-12-26,24.384248173615667,1.0,23.836148173615666,
2023-12-27,24.431273641688414,1.0,23.884823641688413,
2023-12-28,24.480135974546513,1.0,23.934335974546514,
2024-01-02,24.531690616692924,1.0,23.985940616692922,
2024-01-03,24.58807129607746,1.0,24.04027129607746,
2024-01-04,24.647746085094955,1.0,24.099596085094955,
2024-01-05,24.710328609092187,1.0,24.161078609092186,
2024-01-08,24.774604375828922,1.0,24.223154375828923,
2024-01-09,24.839414878409933,1.0,24.287514878409933,
2024-01-10,24.90368508288639,1.0,24.35093508288639,
2024-01-11,24.968028485912203,1.0,24.415278485912204,
2024-01-12,25.032453329442408,1.0,24.480403329442407,
2024-01-15,25.097648694180542,1.0,24.544698694180543,
2024-01-16,25.16226035523441,1.0,24.60836035523441,
2024-01-17,25.225666012461964,1.0,24.671966012461965,
2024-01-18,25.287481175650115,1.0,24.733281175650113,
2024-01-19,25.347251095627154,1.0,24.792351095627154,
2024-01-22,25.405453298809086,1.0,24.851303298809086,
2024-01-23,25.463160653056917,1.0,24.908560653056917,
2024-01-24,25.519605948968774,1.0,24.964055948968774,
2024-01-25,25.577906100367173,1.0,25.020856100367173,
2024-01-26,25.639164060060782,1.0,25.079164060060783,
2024-01-29,25.70420949717195,1.0,25.14330949717195,
2024-01-30,25.771770558168836,1.0,25.211720558168835,
2024-01-31,25.841628311355333,1.0,25.28047831135533,
2024-02-01,25.915785956301004,1.0,25.350285956301004,
2024-02-02,25.992258177943043,1.0,25.42595817794304,
2024-02-05,26.070916968497627,1.0,25.503566968497626,
2024-02-06,26.15207788675892,1.0,25.583727886758922,
2024-02-07,26.23656676678873,1.0,25.668016766788732,
2024-02-08,26.322923794217722,1.0,25.75417379421772,
2024-02-09,26.409372674803556,1.0,25.839022674803555,
2024-02-14,26.494951558275456,1.0,25.924851558275456,
2024-02-15,26.5824511921659,1.0,26.008401192165902,
2024-02-16,26.67222449134616,1.0,26.09877449134616,
2024-02-19,26.764169415109432,1.0,26.192269415109433,
2024-02-20,26.856732854672877,1.0,26.285432854672877,
2024-02-21,26.949673271859083,1.0,26.37802327185908,
2024-02-22,27.0419414682413,1.0,26.4695914682413,
2024-02-23,27.132685602353686,1.0,26.561735602353686,
2024-02-26,27.223585241389593,1.0,26.651385241389594,
2024-02-27,27.314214763417336,1.0,26.742214763417337,
2024-02-28,27.39936646368847,1.0,26.817666463688468,
2024-02-29,27.478820932172223,1.0,26.896970932172223,
2024-03-01,27.55314844203531,1.0,26.97284844203531,
2024-03-04,27.622552669306693,1.0,27.042302669306693,
2024-03-05,27.687164673562233,1.0,27.108514673562233,
2024-03-06,27.749377185422006,1.0,27.171527185422004,
2024-03-07,27.808309868948083,1.0,27.22970986894808,
2024-03-08,27.854584625461555,1.0,27.258584625461555,
2024-03-11,27.888611461072852,1.0,27.285361461072853,
2024-03-12,27.9144760296331,1.0,27.3083760296331,
2024-03-13,27.932142634390722,1.0,27.32499263439072,
2024-03-14,27.942256663130163,1.0,27.33445666313016,
2024-03-15,27.945963062773103,1.0,27.337763062773103,
2024-03-18,27.94409518900716,1.0,27.332295189007162,
2024-03-19,27.93677771010772,-1.0,,28.55152771010772
2024-03-20,27.9261207589691,-1.0,,28.5425707589691
2024-03-21,27.910349077761474,-1.0,,28.528949077761474
2024-03-22,27.890936354247508,-1.0,,28.510386354247508
2024-03-25,27.86964548479485,-1.0,,28.49074548479485
2024-03-26,27.84603687965988,-1.0,,28.46563687965988
2024-03-27,27.821129250868612,-1.0,,28.43947925086861
2024-03-28,27.796963182490497,-1.0,,28.414313182490496
2024-04-01,27.774170549732165,-1.0,,28.390370549732165
2024-04-02,27.754818021526567,-1.0,,28.37246802152657
2024-04-03,27.73809458268569,-1.0,,28.35444458268569
2024-04-04,27.722508917405417,-1.0,,28.341008917405418
2024-04-05,27.708460941309802,-1.0,,28.329060941309802
2024-04-08,27.696977146487786,-1.0,,28.319327146487787
2024-04-09,27.687984503741145,-1.0,,28.311384503741145
2024-04-10,27.683147886767237,-1.0,,28.305597886767238
2024-04-11,27.68130329788975,-1.0,,28.303203297889752
2024-04-12,27.681270271791853,-1.0,,28.302770271791854
2024-04-15,27.68362498504752,1.0,27.062324985047518,
2024-04-16,27.68845994818278,1.0,27.06730994818278,
2024-04-17,27.69609628171957,1.0,27.07484628171957,
2024-04-18,27.706309533797643,1.0,27.082859533797645,
2024-04-19,27.72029105287463,1.0,27.09834105287463,
2024-04-22,27.73968931418139,1.0,27.11608931418139,
2024-04-23,27.7635701455675,1.0,27.1390201455675,
2024-04-24,27.790856076347573,1.0,27.166506076347574,
2024-04-25,27.823262468684007,1.0,27.197012468684008,
2024-04-26,27.86130974306556,1.0,27.23520974306556,
2024-04-29,27.90589982455112,1.0,27.27894982455112,
2024-04-30,27.955753382417033,1.0,27.32845338241703,
2024-05-02,28.010419393459312,1.0,27.383219393459314,
2024-05-03,28.067814858970575,1.0,27.438064858970574,
2024-05-06,28.128066277115295,1.0,27.498416277115293,
2024-05-07,28.19180233081401,1.0,27.56345233081401,
2024-05-08,28.25987111133467,1.0,27.62917111133467,
2024-05-09,28.332503458134852,1.0,27.700153458134853,
2024-05-10,28.40867749673223,1.0,27.77562749673223,
2024-05-13,28.48780022359396,1.0,27.85540022359396,
2024-05-14,28.567422421423647,1.0,27.931822421423647,
2024-05-15,28.641249561554034,1.0,27.995399561554034,
2024-05-16,28.70715323805441,1.0,28.05780323805441,
2024-05-17,28.764447176637237,1.0,28.116997176637238,
2024-05-20,28.814202295889476,1.0,28.166502295889476,
2024-05-21,28.857035801618565,1.0,28.211985801618564,
2024-05-22,28.89490325129052,1.0,28.249653251290518,
2024-05-23,28.92741879546806,1.0,28.280418795468062,
2024-05-24,28.95469627410888,1.0,28.30729627410888,
2024-05-27,28.978277598222977,1.0,28.333827598222978,
2024-05-28,29.00048149360847,1.0,28.35323149360847,
2024-05-29,29.021290038218797,1.0,28.374440038218797,
2024-05-31,29.04332744629166,1.0,28.393877446291658,
2024-06-03,29.065842201727694,1.0,28.416992201727695,
2024-06-04,29.087680658993193,1.0,28.438380658993193,
2024-06-05,29.108985027808878,1.0,28.459885027808877,
2024-06-06,29.130191174424105,1.0,28.484191174424105,
2024-06-07,29.14774211254265,1.0,28.49919211254265,
2024-06-10,29.163411952353783,1.0,28.513461952353783,
2024-06-11,29.177794109937583,1.0,28.52759410993758,
2024-06-12,29.188806096182915,1.0,28.536456096182917,
2024-06-13,29.19594263498425,1.0,28.539642634984247,
2024-06-14,29.197720428945182,1.0,28.541720428945183,
2024-06-17,29.195155656210382,-1.0,,29.85150565621038
2024-06-18,29.1915053704839,-1.0,,29.850805370483897
2024-06-19,29.1869807749588,-1.0,,29.846780774958802
2024-06-20,29.18313323471007,-1.0,,29.84498323471007
2024-06-21,29.180446798807843,-1.0,,29.843246798807844
2024-06-24,29.179619492937704,-1.0,,29.841619492937703
2024-06-25,29.180355739111803,-1.0,,29.841205739111803
2024-06-26,29.182578690766803,1.0,28.521828690766803,
2024-06-27,29.18764294073172,1.0,28.52784294073172,
2024-06-28,29.1960090790095,1.0,28.5364090790095,
2024-07-01,29.208689083055642,1.0,28.54768908305564,
2024-07-02,29.224785664247733,1.0,28.56238566424773,
2024-07-03,29.242140630088677,1.0,28.57704063008868,
2024-07-04,29.259269082823206,1.0,28.593169082823206,
2024-07-05,29.27664278365757,1.0,28.61179278365757,
2024-07-08,29.296440172121432,1.0,28.627990172121432,
2024-07-09,29.318292028063823,1.0,28.651142028063823,
2024-07-10,29.340970474318535,1.0,28.673470474318535,
2024-07-11,29.364951338932347,1.0,28.69805133893235,
2024-07-12,29.389529750117955,1.0,28.723429750117955,
2024-07-15,29.41542177992813,1.0,28.74847177992813,
2024-07-16,29.442132252139885,1.0,28.775032252139884,
2024-07-17,29.46997049648244,1.0,28.80422049648244,
2024-07-18,29.498551925688965,1.0,28.835251925688965,
2024-07-19,29.528065601801853,1.0,28.864365601801854,
2024-07-22,29.55641022509139,1.0,28.89106022509139,
2024-07-23,29.58243714761283,1.0,28.91773714761283,
2024-07-24,29.607104194497357,1.0,28.942254194497355,
2024-07-25,29.63038357694099,1.0,28.96918357694099,
2024-07-26,29.652255338263803,1.0,28.9905053382638,
2024-07-29,29.6709700695255,1.0,29.009220069525497,
2024-07-30,29.68628160268317,1.0,29.02803160268317,
2024-07-31,29.700466090012245,1.0,29.041266090012247,
2024-08-01,29.712196409575732,1.0,29.051446409575732,
2024-08-02,29.718988338539248,1.0,29.058088338539246,
2024-08-05,29.721386036728333,1.0,29.058936036728333,
2024-08-06,29.721490500759238,1.0,29.057390500759237,
2024-08-07,29.71946864837114,-1.0,,30.38326864837114
2024-08-08,29.71702310360655,-1.0,,30.38187310360655
2024-08-09,29.71337809345657,-1.0,,30.378578093456568
2024-08-12,29.710743679710752,-1.0,,30.372143679710753
2024-08-13,29.7084415605186,-1.0,,30.368891560518602
2024-08-14,29.708048995104466,-1.0,,30.370198995104467
2024-08-15,29.710750954405178,1.0,29.048600954405178,
2024-08-16,29.716549102508207,1.0,29.055949102508208,
2024-08-19,29.724877179034134,1.0,29.065727179034134,
2024-08-20,29.73501595679192,1.0,29.07506595679192,
2024-08-21,29.74614590663147,1.0,29.085595906631468,
2024-08-22,29.758230653731964,1.0,29.098830653731962,
2024-08-23,29.770522338452963,1.0,29.110622338452963,
2024-08-26,29.789777946301328,1.0,29.121627946301327,
2024-08-27,29.813720005681237,1.0,29.146570005681237,
2024-08-28,29.84310533740588,1.0,29.17495533740588,
2024-08-29,29.876469333085556,1.0,29.208019333085556,
2024-08-30,29.913296226770388,1.0,29.24549622677039,
2024-09-02,29.9521018163486,1.0,29.2848518163486,
2024-09-03,29.991305218522367,1.0,29.325005218522367,
2024-09-04,30.030765357702933,1.0,29.36761535770293,
2024-09-05,30.06970714864537,1.0,29.407407148645373,
2024-09-06,30.10615329430686,1.0,29.44275329430686,
2024-09-09,30.141361977425383,1.0,29.478561977425382,
2024-09-10,30.173768874375877,1.0,29.50856887437588,
2024-09-11,30.203536343230645,1.0,29.538486343230645,
2024-09-12,30.229853110051884,1.0,29.564853110051885,
2024-09-13,30.252641766769884,1.0,29.585691766769884,
2024-09-16,30.273551021591036,1.0,29.606401021591036,
2024-09-17,30.292320660186533,1.0,29.625620660186534,
2024-09-18,30.306900782228027,1.0,29.638250782228027,
2024-09-19,30.318088359076054,1.0,29.649788359076055,
2024-09-20,30.326248587664416,1.0,29.658398587664415,
2024-09-23,30.33270186830749,1.0,29.66650186830749,
2024-09-24,30.338017068855677,1.0,29.673167068855676,
2024-09-25,30.34300439601922,1.0,29.679504396019222,
2024-09-26,30.345674621608193,1.0,29.67942462160819,
2024-09-27,30.345941689109655,1.0,29.680691689109654,
2024-09-30,30.343861948569128,-1.0,,31.008661948569127
2024-10-01,30.342189415586304,-1.0,,31.009689415586305
2024-10-02,30.34217981970507,-1.0,,31.01072981970507
2024-10-03,30.344769211041456,1.0,29.676019211041456,
2024-10-04,30.349371409786958,1.0,29.680021409786956,
2024-10-07,30.35708077303876,1.0,29.68723077303876,
2024-10-08,30.365525356364515,1.0,29.693525356364514,
2024-10-09,30.37359339411284,1.0,29.700693394112843,
2024-10-10,30.382423921822607,1.0,29.709673921822606,
2024-10-11,30.391799695611294,1.0,29.718699695611292,
2024-10-14,30.401870442472042,1.0,29.727670442472043,
2024-10-15,30.411710504111664,1.0,29.737210504111665,
2024-10-16,30.420822569375616,1.0,29.749972569375615,
2024-10-17,30.42855770457587,1.0,29.75865770457587,
2024-10-18,30.434818761461205,1.0,29.764868761461205,
2024-10-21,30.43831625648772,1.0,29.76891625648772,
2024-10-22,30.439018273608223,1.0,29.770918273608224,
2024-10-23,30.436130461294667,-1.0,,31.103680461294665
2024-10-24,30.43073784816854,-1.0,,31.098587848168542
2024-10-25,30.42379541836376,-1.0,,31.09189541836376
2024-10-28,30.415366510684432,-1.0,,31.08401651068443
2024-10-29,30.405480021925843,-1.0,,31.074080021925845
2024-10-30,30.393948654141965,-1.0,,31.063448654141965
2024-10-31,30.381172111488077,-1.0,,31.050272111488077
2024-11-01,30.3660769032543,-1.0,,31.0371769032543
2024-11-04,30.349221374826683,-1.0,,31.020571374826684
2024-11-05,30.33060231306463,-1.0,,31.000902313064632
2024-11-06,30.31053244375989,-1.0,,30.97978244375989
2024-11-07,30.289537321608897,-1.0,,30.956287321608897
2024-11-08,30.26950490749221,-1.0,,30.935254907492208
2024-11-11,30.250561077287138,-1.0,,30.91571107728714
2024-11-12,30.234331651470725,-1.0,,30.900481651470724
2024-11-13,30.22039816619645,-1.0,,30.88489816619645
2024-11-14,30.20950441437661,-1.0,,30.87075441437661
2024-11-18,30.20368557615585,-1.0,,30.86668557615585
2024-11-19,30.20129191486328,-1.0,,30.86424191486328
2024-11-21,30.202174872520217,-1.0,,30.863424872520216
2024-11-22,30.2097603219392,1.0,29.5434603219392,
2024-11-25,30.222553325452946,1.0,29.555503325452946,
2024-11-26,30.23972877317539,1.0,29.57462877317539,
2024-11-27,30.260335721270593,1.0,29.594685721270594,
2024-11-28,30.282851228664256,1.0,29.618701228664257,
2024-11-29,30.307738231388736,1.0,29.643238231388736,
2024-12-02,30.335269489118506,1.0,29.669569489118505,
2024-12-03,30.3659229693187,1.0,29.7013729693187,
2024-12-04,30.398555937481472,1.0,29.73255593748147,
2024-12-05,30.433807994352275,1.0,29.768507994352277,
2024-12-06,30.46968686862028,1.0,29.80358686862028,
2024-12-09,30.50857522130034,1.0,29.84102522130034,
2024-12-10,30.550342311515855,1.0,29.882742311515855,
2024-12-11,30.595516209881566,1.0,29.935866209881567,
2024-12-12,30.641663769079425,1.0,29.983163769079425,
2024-12-13,30.68789811120716,1.0,30.02854811120716,
2024-12-16,30.733630770494372,1.0,30.075080770494374,
2024-12-17,30.779744860980706,1.0,30.121144860980706,
2024-12-18,30.823413420434676,1.0,30.163313420434676,
2024-12-19,30.864439583772924,1.0,30.202639583772925,
2024-12-20,30.902194588946994,1.0,30.256794588946995,
2024-12-23,30.937007852211117,1.0,30.299057852211117,
2024-12-26,30.969517140508557,1.0,30.33556714050856,
2024-12-27,30.99960422282822,1.0,30.36765422282822,
2024-12-30,31.028940752968158,1.0,30.39659075296816,
2025-01-02,31.059143424298956,1.0,30.424643424298957,
2025-01-03,31.088923360142655,1.0,30.455673360142654,
2025-01-06,31.117776822057923,1.0,30.486426822057922,
2025-01-07,31.147840445714476,1.0,30.515240445714475,
2025-01-08,31.178061147547453,1.0,30.547361147547452,
2025-01-09,31.208759361576007,1.0,30.579709361576008,
2025-01-10,31.24005831109328,1.0,30.610858311093278,
2025-01-13,31.272125718532767,1.0,30.642125718532768,
2025-01-14,31.304082413844107,1.0,30.673682413844105,
2025-01-15,31.33714563653028,1.0,30.70824563653028,
2025-01-16,31.37039019023345,1.0,30.741040190233452,
2025-01-17,31.40412405274815,1.0,30.77602405274815,
2025-01-20,31.43842853037112,1.0,30.81182853037112,
2025-01-21,31.47312478309874,1.0,30.851174783098738,
2025-01-22,31.50749735790743,1.0,30.88799735790743,
2025-01-23,31.540767644644212,1.0,30.922917644644212,
2025-01-24,31.572445380922197,1.0,30.956295380922196,
2025-01-27,31.60412291912885,1.0,30.98822291912885,
2025-01-28,31.635547032786658,1.0,31.018997032786658,
2025-01-29,31.666032349678026,1.0,31.051882349678028,
2025-01-30,31.696936853921187,1.0,31.082586853921185,
2025-01-31,31.72894865007711,1.0,31.11239865007711,
2025-02-03,31.761300736148574,1.0,31.145000736148575,
2025-02-04,31.79282637255279,1.0,31.17692637255279,
2025-02-05,31.82281963414768,1.0,31.20971963414768,
2025-02-06,31.851165108042064,1.0,31.240015108042066,
2025-02-07,31.87742608022369,1.0,31.26572608022369,
2025-02-10,31.90246801864436,1.0,31.29156801864436,
2025-02-11,31.92636810869194,1.0,31.318768108691938,
2025-02-12,31.947677965223853,1.0,31.339527965223855,
2025-02-13,31.96678452845325,1.0,31.36033452845325,
2025-02-14,31.986978020674,1.0,31.377178020674002,
2025-02-17,32.00867790260821,1.0,31.398777902608213,
2025-02-18,32.03351694529866,1.0,31.425066945298656,
2025-02-19,32.061236467035926,1.0,31.451786467035927,
2025-02-20,32.0915396977755,1.0,31.483489697775504,
2025-02-21,32.12372546164161,1.0,31.51807546164161,
2025-02-24,32.15671070886356,1.0,31.551460708863555,
2025-02-25,32.18982652686632,1.0,31.58417652686632,
2025-02-26,32.22295365185814,1.0,31.61690365185814,
2025-02-27,32.252298185917894,1.0,31.641048185917892,
2025-02-28,32.27638919792439,1.0,31.674789197924387,
2025-03-05,32.292222519415155,1.0,31.690022519415155,
2025-03-06,32.2998366829399,1.0,31.696336682939897,
2025-03-07,32.30124420695689,1.0,31.69704420695689,
2025-03-10,32.29719803460018,-1.0,,32.90214803460018
2025-03-11,32.287008110393195,-1.0,,32.8922081103932
2025-03-12,32.27148635566968,-1.0,,32.87418635566968
2025-03-13,32.252288288866104,-1.0,,32.854788288866104
2025-03-14,32.23282395310497,-1.0,,32.83967395310497
2025-03-17,32.215016889546284,-1.0,,32.82091688954628
2025-03-18,32.198773831449415,-1.0,,32.80502383144942
2025-03-19,32.18388448350237,-1.0,,32.78703448350237
2025-03-20,32.17044011942212,-1.0,,32.77489011942212
2025-03-21,32.159818203391886,-1.0,,32.764668203391885
2025-03-24,32.151569161994644,-1.0,,32.75696916199465
2025-03-25,32.14619234735977,-1.0,,32.75354234735977
2025-03-26,32.14430082018644,-1.0,,32.74800082018644
2025-03-27,32.14623293127233,1.0,31.54433293127233,
2025-03-28,32.150845912620085,1.0,31.547395912620086,
2025-03-31,32.15704080951973,1.0,31.55689080951973,
2025-04-01,32.16496956800414,1.0,31.566569568004137,
2025-04-02,32.17413933364369,1.0,31.579089333643687,
2025-04-03,32.18104638081924,1.0,31.58234638081924,
2025-04-04,32.181987880844815,1.0,31.578937880844816,
2025-04-07,32.17396684715558,-1.0,,32.781216847155584
2025-04-08,32.154921840658496,-1.0,,32.76742184065849
2025-04-09,32.12987780423605,-1.0,,32.751277804236054
2025-04-10,32.0940001863348,-1.0,,32.7223501863348
2025-04-11,32.050481563038694,-1.0,,32.684081563038696
2025-04-14,32.00008629470786,-1.0,,32.638436294707866
2025-04-15,31.941828642241767,-1.0,,32.58057864224177
2025-04-16,31.876887852896765,-1.0,,32.51653785289677
2025-04-17,31.807957450734776,-1.0,,32.44890745073478
2025-04-22,31.735943927009444,-1.0,,32.37839392700944
2025-04-23,31.660500965677834,-1.0,,32.30465096567784
2025-04-24,31.581894983152058,-1.0,,32.22624498315206
2025-04-25,31.501019497099275,-1.0,,32.145619497099275
2025-04-28,31.418072455936358,-1.0,,32.06012245593636
2025-04-29,31.334039252700702,-1.0,,31.977389252700704
2025-04-30,31.247706071583366,-1.0,,31.891556071583366
2025-05-02,31.161927187388073,-1.0,,31.808077187388072
2025-05-05,31.07367351372532,-1.0,,31.723523513725322
2025-05-06,30.98489729488501,-1.0,,31.63569729488501
2025-05-07,30.896343243629097,-1.0,,31.5473932436291
2025-05-08,30.80943595380964,-1.0,,31.46243595380964
2025-05-09,30.724793848172805,-1.0,,31.378993848172804
2025-05-12,30.64446908682589,-1.0,,31.302819086825888
2025-05-13,30.56952665142435,-1.0,,31.22877665142435
2025-05-14,30.498895168577167,-1.0,,31.15784516857717
2025-05-15,30.432122075234552,-1.0,,31.091072075234553
2025-05-16,30.3693584385384,-1.0,,31.0286584385384
2025-05-19,30.310165593577594,-1.0,,30.968565593577594
2025-05-20,30.25464561959169,-1.0,,30.909945619591692
2025-05-21,30.201480959942966,-1.0,,30.857930959942966
2025-05-22,30.149359068295364,-1.0,,30.805209068295365
2025-05-23,30.098526155800872,-1.0,,30.752576155800874
2025-05-26,30.048697064931115,-1.0,,30.700047064931116
2025-05-27,30.000518925944952,-1.0,,30.64901892594495
2025-05-28,29.95365237520723,-1.0,,30.59820237520723
2025-05-29,29.907549035153572,-1.0,,30.55114903515357
2025-05-30,29.86129372408476,-1.0,,30.50344372408476
2025-06-02,29.81557627124437,-1.0,,30.45562627124437
2025-06-03,29.77022206512228,-1.0,,30.40927206512228
2025-06-04,29.722938112466977,-1.0,,30.36478811246698
2025-06-05,29.674147129185602,-1.0,,30.314447129185602
2025-06-06,29.62496696485145,-1.0,,30.264266964851448
2025-06-09,29.574266269353657,-1.0,,30.214166269353658
2025-06-10,29.52493788606424,-1.0,,30.168187886064242
2025-06-11,29.47984404844808,-1.0,,30.12504404844808
2025-06-12,29.44060214835752,-1.0,,30.08790214835752
2025-06-13,29.408854056067824,-1.0,,30.060954056067825
2025-06-16,29.38281622369988,-1.0,,30.03626622369988
2025-06-17,29.363952543910553,-1.0,,30.010302543910555
2025-06-18,29.351317288364253,-1.0,,29.998467288364253
2025-06-20,29.343910503543352,-1.0,,29.989060503543353
2025-06-23,29.338734603014057,-1.0,,29.988734603014056
2025-06-24,29.333692917382933,-1.0,,29.984542917382935
2025-06-25,29.328318938075288,-1.0,,29.978668938075288
2025-06-26,29.323384677229786,-1.0,,29.972984677229785
2025-06-27,29.31813644055611,-1.0,,29.96753644055611
2025-06-30,29.313126479800548,-1.0,,29.961876479800548
2025-07-01,29.30865012800851,-1.0,,29.95485012800851
2025-07-02,29.306265816676554,-1.0,,29.953115816676554
2025-07-03,29.30602528856498,-1.0,,29.95102528856498
2025-07-04,29.3075639858462,1.0,28.6649139858462,
2025-07-07,29.31046511812635,1.0,28.668415118126347,
2025-07-08,29.315879915272863,1.0,28.675179915272864,
2025-07-09,29.322883204808743,1.0,28.683683204808744,
2025-07-10,29.331034471652398,1.0,28.690584471652397,
2025-07-11,29.341278861581362,1.0,28.701878861581363,
2025-07-14,29.35207850911569,1.0,28.712278509115688,
2025-07-15,29.362616260191682,1.0,28.72151626019168,
2025-07-16,29.372427610837462,1.0,28.732127610837463,
2025-07-17,29.38064421250145,1.0,28.741344212501453,
2025-07-18,29.386078863596996,1.0,28.744828863596997,
2025-07-21,29.389223083955464,1.0,28.749973083955464,
2025-07-22,29.39122621095095,1.0,28.75112621095095,
2025-07-23,29.39408734203367,1.0,28.752087342033672,
2025-07-24,29.39753359826672,1.0,28.76078359826672,
2025-07-25,29.401604001668282,1.0,28.767554001668284,
2025-07-28,29.406299676492978,1.0,28.77224967649298,
2025-07-29,29.412735891428934,1.0,28.778085891428933,
2025-07-30,29.42163281641027,1.0,28.78663281641027,
2025-07-31,29.432278251977763,1.0,28.800028251977764,
2025-08-01,29.443176858854557,1.0,28.809326858854558,
2025-08-04,29.45410765750725,1.0,28.82095765750725,
2025-08-05,29.465466754751954,1.0,28.831916754751955,
2025-08-06,29.477288556584856,1.0,28.842488556584858,
2025-08-07,29.49000474597257,1.0,28.85555474597257,
2025-08-08,29.497695129919524,1.0,28.855545129919523,
2025-08-11,29.501501304410112,1.0,28.859151304410112,
2025-08-12,29.50215285678693,1.0,28.85960285678693,
2025-08-13,29.499397307809296,-1.0,,30.140547307809296
2025-08-14,29.492528709689797,-1.0,,30.135678709689795
2025-08-15,29.48205975701196,-1.0,,30.12525975701196
2025-08-18,29.46903830894765,-1.0,,30.112838308947648
2025-08-19,29.452898747725335,-1.0,,30.096448747725336
2025-08-20,29.4346142585581,-1.0,,30.0763642585581
2025-08-21,29.414731008954377,-1.0,,30.055931008954378
2025-08-22,29.395808174652338,-1.0,,30.03860817465234
2025-08-25,29.378309551381957,-1.0,,30.021109551381958
2025-08-26,29.361457373092737,-1.0,,30.001857373092736
2025-08-27,29.34590392435676,-1.0,,29.985503924356763
