Data,BB_Centro_20,BB_Superior_20_2,BB_Inferior_20_2
2024-02-05,28.231,30.237640554705973,26.22435944529403
2024-02-06,28.357,30.50314562707958,26.21085437292042
2024-02-07,28.5185,30.816803951315585,26.220196048684414
2024-02-08,28.6555,31.038337538910987,26.272662461089013
2024-02-09,28.7685,31.16090266809688,26.376097331903118
2024-02-14,28.856,31.245744756245173,26.46625524375483
2024-02-15,29.008,31.442321260639467,26.57367873936053
2024-02-16,29.182,31.635805637222415,26.728194362777582
2024-02-19,29.369,31.791968166700396,26.946031833299603
2024-02-20,29.547500000000003,31.80565830874849,27.289341691251515
2024-02-21,29.721500000000002,31.774187839985053,27.66881216001495
2024-02-22,29.867,31.695800009209773,28.03819999079023
2024-02-23,30.0125,31.440754363311125,28.584245636688873
2024-02-26,30.136000000000003,31.406547333363573,28.865452666636433
2024-02-27,30.233000000000004,31.40506250956052,29.06093749043949
2024-02-28,30.227500000000003,31.417508845611277,29.03749115438873
2024-02-29,30.220999999999997,31.436252193883366,29.005747806116627
2024-03-01,30.211000000000002,31.461631840311732,28.960368159688272
2024-03-04,30.157,31.518022835185445,28.795977164814555
2024-03-05,30.118000000000002,31.575446938639228,28.660553061360776
2024-03-06,30.1045,31.57809174521997,28.63090825478003
2024-03-07,30.061500000000002,31.584990106717022,28.538009893282982
2024-03-08,29.841,32.14394913900493,27.53805086099507
2024-03-11,29.615999999999996,32.528711885222634,26.703288114777358
2024-03-12,29.453999999999997,32.64924910485969,26.258750895140306
2024-03-13,29.287,32.77081581481862,25.80318418518138
2024-03-14,29.067,32.746594371237606,25.387405628762394
2024-03-15,28.8365,32.609017099120855,25.063982900879147
2024-03-18,28.598999999999997,32.382832087072465,24.815167912927528
2024-03-19,28.368000000000002,32.168119665706,24.567880334294003
2024-03-20,28.1575,31.862613820256247,24.45238617974375
2024-03-21,27.922500000000003,31.58733646508145,24.257663534918557
2024-03-22,27.710499999999996,31.27820588237862,24.14279411762137
2024-03-25,27.49,30.760435348454724,24.219564651545273
2024-03-26,27.259499999999996,30.158606758986476,24.360393241013515
2024-03-27,27.1195,29.878908594151063,24.360091405848934
2024-03-28,27.019,29.62448328681951,24.41351671318049
2024-04-01,26.9275,29.350363681896624,24.504636318103373
2024-04-02,26.8745,29.14728150940092,24.601718490599083
2024-04-03,26.819,28.929912997783553,24.708087002216445
2024-04-04,26.712,28.415551707772217,25.008448292227783
2024-04-05,26.629,27.927564389502965,25.330435610497037
2024-04-08,26.72,28.12499859524221,25.315001404757787
2024-04-09,26.8315,28.282282366065022,25.380717633934974
2024-04-10,26.932,28.59307891380746,25.270921086192537
2024-04-11,27.038,28.804550012699746,25.271449987300254
2024-04-12,27.1365,28.930481458567865,25.34251854143214
2024-04-15,27.2445,29.083418160223854,25.405581839776143
2024-04-16,27.3585,29.23322131262252,25.48377868737748
2024-04-17,27.4925,29.374580315977667,25.610419684022332
2024-04-18,27.6065,29.526579768080122,25.68642023191988
2024-04-19,27.7815,29.661245503491337,25.901754496508666
2024-04-22,27.978999999999996,29.93877334887189,26.0192266511281
2024-04-23,28.153499999999998,30.175549767725588,26.131450232274407
2024-04-24,28.333,30.279539169100726,26.38646083089927
2024-04-25,28.538,30.517299184852856,26.558700815147144
2024-04-26,28.734499999999997,30.86236500363287,26.606634996367124
2024-04-29,28.948499999999996,31.29717286153854,26.59982713846145
2024-04-30,29.122500000000002,31.6671569409981,26.577843059001903
2024-05-02,29.309499999999996,31.993891335499846,26.625108664500146
2024-05-03,29.494999999999997,32.142107656928566,26.84789234307143
2024-05-06,29.683,32.291246840110965,27.074753159889035
2024-05-07,29.871000000000002,32.49829719033026,27.243702809669742
2024-05-08,30.079499999999996,32.75308600109753,27.405913998902466
2024-05-09,30.2725,33.0690909698476,27.4759090301524
2024-05-10,30.472499999999997,33.29233108863326,27.652668911366735
2024-05-13,30.687,33.427319612554165,27.946680387445838
2024-05-14,30.858999999999998,33.435034488164355,28.282965511835645
2024-05-15,30.928000000000004,33.31392010277876,28.542079897221253
2024-05-16,30.944,33.27316881492577,28.614831185074227
2024-05-17,30.933500000000002,33.304129718694924,28.56287028130508
2024-05-20,30.9005,33.38038518409975,28.42061481590025
2024-05-21,30.829500000000003,33.48799561733137,28.171004382668638
2024-05-22,30.781,33.538305320703635,28.02369467929636
2024-05-23,30.725,33.60551530477696,27.844484695223045
2024-05-24,30.6255,33.66320325289242,27.587796747107575
2024-05-27,30.521000000000004,33.65119185556305,27.390808144436964
2024-05-28,30.419500000000006,33.543576116062,27.295423883938017
2024-05-29,30.320999999999998,33.43513686614031,27.206863133859684
2024-05-31,30.256999999999998,33.31692844773611,27.197071552263886
2024-06-03,30.2055,33.238112040712636,27.172887959287365
2024-06-04,30.127,33.116941735042495,27.137058264957503
2024-06-05,30.0315,32.92775002555509,27.13524997444491
2024-06-06,29.919,32.62942354429621,27.208576455703792
2024-06-07,29.733999999999998,32.19007646032221,27.27792353967779
2024-06-10,29.5745,31.67676419292238,27.47223580707762
2024-06-11,29.419999999999998,31.016535723305598,27.8234642766944
2024-06-12,29.259500000000003,30.387039939776376,28.13196006022363
2024-06-13,29.181,30.321727376444453,28.04027262355555
2024-06-14,29.1135,30.419684076654846,27.80731592334515
2024-06-17,29.075499999999998,30.481329592129384,27.669670407870612
2024-06-18,29.078500000000002,30.481028168401373,27.67597183159863
2024-06-19,29.085500000000003,30.479766077453746,27.69123392254626
2024-06-20,29.096000000000004,30.491034804320158,27.70096519567985
2024-06-21,29.130000000000003,30.519585322469432,27.740414677530573
2024-06-24,29.185000000000002,30.568321707835835,27.80167829216417
2024-06-25,29.223499999999994,30.613922502998104,27.833077497001884
2024-06-26,29.233000000000004,30.633933523349178,27.83206647665083
2024-06-27,29.2695,30.73202089503791,27.806979104962092
2024-06-28,29.279000000000003,30.771054747126424,27.786945252873583
2024-07-01,29.3205,30.948666227127724,27.692333772872274
2024-07-02,29.3735,31.127428222741102,27.619571777258898
2024-07-03,29.397499999999997,31.18930444186752,27.605695558132474
2024-07-04,29.394,31.181528726306198,27.6064712736938
2024-07-05,29.455000000000002,31.243318822393753,27.66668117760625
2024-07-08,29.5305,31.40936275793613,27.65163724206387
2024-07-09,29.5995,31.556376942585434,27.642623057414564
2024-07-10,29.6895,31.633846460355304,27.745153539644694
2024-07-11,29.804499999999997,31.696594077999684,27.91240592200031
2024-07-12,29.9435,31.596545355509015,28.290454644490985
2024-07-15,30.090999999999998,31.46851721739223,28.713482782607766
2024-07-16,30.190999999999995,31.439947346242317,28.942052653757674
2024-07-17,30.297999999999995,31.387212173038964,29.208787826961025
2024-07-18,30.379499999999997,31.36839571585868,29.390604284141315
2024-07-19,30.458,31.36541042765227,29.550589572347725
2024-07-22,30.4925,31.322969112833214,29.662030887166786
2024-07-23,30.508500000000005,31.280926797759054,29.736073202240956
2024-07-24,30.534499999999998,31.221169306758114,29.84783069324188
2024-07-25,30.533500000000004,31.222336547720325,29.844663452279683
2024-07-26,30.517000000000003,31.228679999054492,29.805320000945514
2024-07-29,30.447000000000003,31.256342813321552,29.637657186678453
2024-07-30,30.372500000000002,31.299200428516187,29.445799571483818
2024-07-31,30.3555,31.300859302343753,29.410140697656246
2024-08-01,30.336000000000002,31.337102550087167,29.334897449912837
2024-08-02,30.264,31.527485571534246,29.000514428465753
2024-08-05,30.154500000000002,31.599847891103494,28.70915210889651
2024-08-06,30.07,31.560729245776052,28.57927075422395
2024-08-07,29.998,31.543446281993592,28.45255371800641
2024-08-08,29.938500000000005,31.463260895837507,28.413739104162502
2024-08-09,29.872999999999998,31.401509421833264,28.34449057816673
2024-08-12,29.8265,31.288859664882466,28.364140335117533
2024-08-13,29.775,31.173036216683734,28.376963783316263
2024-08-14,29.741500000000002,31.055622080366483,28.42737791963352
2024-08-15,29.733500000000003,31.020884537490605,28.4461154625094
2024-08-16,29.726,30.984476940800974,28.467523059199024
2024-08-19,29.746499999999997,31.06059003937341,28.432409960626586
2024-08-20,29.780499999999996,31.152835312716167,28.408164687283826
2024-08-21,29.7935,31.187717758420906,28.399282241579098
2024-08-22,29.810499999999998,31.232070295576207,28.388929704423788
2024-08-23,29.82,31.253053420241073,28.386946579758927
2024-08-26,29.9695,31.83405554179074,28.10494445820926
2024-08-27,30.107,32.17101856376838,28.04298143623162
2024-08-28,30.237000000000002,32.569444843371436,27.904555156628568
2024-08-29,30.379,32.86096781013129,27.897032189868714
2024-08-30,30.567,33.051199330929606,28.082800669070394
2024-09-02,30.740999999999996,33.12466281614122,28.357337183858775
2024-09-03,30.870500000000003,33.153503331256445,28.58749666874356
2024-09-04,31.002499999999998,33.14055494489036,28.864445055109634
2024-09-05,31.101499999999998,33.12702423363789,29.075975766362106
2024-09-06,31.183000000000003,33.01321540291147,29.352784597088537
2024-09-09,31.248499999999996,32.97468563373324,29.522314366266755
2024-09-10,31.297000000000004,32.89059375395154,29.703406246048466
2024-09-11,31.318,32.862710499193156,29.773289500806847
2024-09-12,31.298999999999996,32.88502979994625,29.71297020005374
2024-09-13,31.2665,32.919099547125576,29.61390045287442
2024-09-16,31.256999999999998,32.92374091062758,29.590259089372413
2024-09-17,31.246500000000005,32.93188329234244,29.56111670765757
2024-09-18,31.208500000000004,32.998616432556005,29.418383567444003
2024-09-19,31.1735,33.04656981351938,29.300430186480614
2024-09-20,31.1475,33.08382179796255,29.211178202037456
2024-09-23,31.026999999999997,32.902696081318986,29.15130391868101
2024-09-24,30.933999999999997,32.771840838421575,29.09615916157842
2024-09-25,30.829,32.51149063499438,29.146509365005617
2024-09-26,30.702499999999997,32.28742736011584,29.117572639884152
2024-09-27,30.5685,32.010067494814905,29.126932505185096
2024-09-30,30.4455,31.76593812505808,29.125061874941917
2024-10-01,30.3815,31.56947970920185,29.193520290798148
2024-10-02,30.338,31.38059998889494,29.295400011105063
2024-10-03,30.323,31.303184730173236,29.342815269826765
2024-10-04,30.334999999999997,31.34818673916641,29.321813260833583
2024-10-07,30.352000000000004,31.435281564215902,29.268718435784105
2024-10-08,30.3635,31.46615278211065,29.260847217889346
2024-10-09,30.360500000000002,31.460193258667854,29.26080674133215
2024-10-10,30.392500000000002,31.522825989308792,29.26217401069121
2024-10-11,30.43,31.578857556101784,29.281142443898215
2024-10-14,30.451000000000004,31.626448850440397,29.27555114955961
2024-10-15,30.465999999999998,31.648493351489734,29.28350664851026
2024-10-16,30.509499999999996,31.637655924274355,29.381344075725636
2024-10-17,30.5365,31.619094836007,29.453905163993
2024-10-18,30.560000000000002,31.59462172085493,29.525378279145073
2024-10-21,30.544500000000006,31.61613377483639,29.472866225163624
2024-10-22,30.517000000000003,31.64913538338727,29.384864616612735
2024-10-23,30.459999999999997,31.71451605263441,29.205483947365586
2024-10-24,30.445500000000003,31.738256744326495,29.15274325567351
2024-10-25,30.446999999999996,31.736081272192493,29.1579187278075
2024-10-28,30.45,31.731035765144977,29.16896423485502
2024-10-29,30.410499999999995,31.74684970210548,29.074150297894512
2024-10-30,30.3435,31.728977686956465,28.958022313043532
2024-10-31,30.2605,31.63381676876459,28.88718323123541
2024-11-01,30.161,31.566206858719042,28.75579314128096
2024-11-04,30.042999999999996,31.353814933343074,28.732185066656918
2024-11-05,29.951999999999998,31.262083966775222,28.641916033224774
2024-11-06,29.877499999999998,31.20417967021806,28.550820329781935
2024-11-07,29.789500000000004,31.04839634203991,28.530603657960096
2024-11-08,29.730499999999996,30.87138562091098,28.58961437908901
2024-11-11,29.670499999999997,30.644249670631037,28.696750329368957
2024-11-12,29.651000000000003,30.5470944499099,28.754905550090108
2024-11-13,29.6375,30.481272855441777,28.793727144558222
2024-11-14,29.6515,30.552406560959778,28.75059343904022
2024-11-18,29.708,30.874742654167605,28.541257345832392
2024-11-19,29.771499999999996,31.087958966518805,28.455041033481187
2024-11-21,29.845499999999998,31.29950318540207,28.391496814597925
2024-11-22,30.0,31.82401523539385,28.17598476460615
2024-11-25,30.134500000000003,32.18858424979715,28.080415750202853
2024-11-26,30.256999999999998,32.489007357090664,28.024992642909332
2024-11-27,30.376500000000004,32.726714099989856,28.02628590001015
2024-11-28,30.482499999999998,32.87608682623767,28.088913173762332
2024-11-29,30.607499999999998,33.03926241048634,28.17573758951366
2024-12-02,30.740500000000004,33.21246044083525,28.26853955916476
2024-12-03,30.908499999999997,33.370568236260276,28.446431763739717
2024-12-04,31.0625,33.45362283688113,28.67137716311887
2024-12-05,31.237000000000002,33.52936811593367,28.944631884066336
2024-12-06,31.386000000000003,33.47158359874889,29.300416401251113
2024-12-09,31.571999999999996,33.489735506707376,29.65426449329261
2024-12-10,31.7365,33.55439091213503,29.918609087864972
2024-12-11,31.914499999999997,33.6281906924751,30.20080930752489
2024-12-12,32.035,33.619550409422864,30.450449590577133
2024-12-13,32.1475,33.52194151337422,30.773058486625782
2024-12-16,32.237,33.41436726819322,31.059632731806786
2024-12-17,32.3035,33.430998862178036,31.17600113782196
2024-12-18,32.344,33.334850777443386,31.35314922255662
2024-12-19,32.374,33.24271714250755,31.505282857492453
2024-12-20,32.328500000000005,33.282610773664835,31.374389226335172
2024-12-23,32.2935,33.31633970036063,31.270660299639374
2024-12-26,32.2665,33.33180499709911,31.20119500290089
2024-12-27,32.239999999999995,33.353269249128374,31.12673075087162
2024-12-30,32.2535,33.34658400024023,31.160415999759774
2025-01-02,32.2805,33.370772298195625,31.190227701804382
2025-01-03,32.2795,33.37019702484339,31.1888029751566
2025-01-06,32.2565,33.34968029523815,31.163319704761854
2025-01-07,32.278000000000006,33.38825080144421,31.1677491985558
2025-01-08,32.2705,33.37416804696746,31.166831953032535
2025-01-09,32.295,33.40261003968104,31.18738996031896
2025-01-10,32.2825,33.36627265046548,31.19872734953452
2025-01-13,32.2695,33.32128494900317,31.21771505099683
2025-01-14,32.229,33.159351376745775,31.298648623254223
2025-01-15,32.2395,33.19935689723006,31.279643102769935
2025-01-16,32.248999999999995,33.2258240697076,31.27217593029239
2025-01-17,32.272499999999994,33.28847503077591,31.256524969224074
2025-01-20,32.284499999999994,33.32850998180453,31.24049001819546
2025-01-21,32.339,33.40761247961139,31.27038752038861
2025-01-22,32.390499999999996,33.440742578496256,31.340257421503736
2025-01-23,32.444,33.40643988192409,31.48156011807591
2025-01-24,32.4885,33.34346137185881,31.633538628141192
2025-01-27,32.551,33.31673734675332,31.785262653246683
2025-01-28,32.616,33.21601403492548,32.01598596507452
2025-01-29,32.647499999999994,33.1703212938141,32.12467870618589
2025-01-30,32.6745,33.22258662396625,32.12641337603375
2025-01-31,32.7325,33.29661551635439,32.16838448364561
2025-02-03,32.7895,33.27048473550809,32.3085152644919
2025-02-04,32.796,33.27483191205508,32.31716808794492
2025-02-05,32.804,33.26197724604729,32.34602275395272
2025-02-06,32.8015,33.2653636369522,32.33763636304779
2025-02-07,32.7855,33.290192715267835,32.28080728473216
2025-02-10,32.775,33.28968948227082,32.260310517729174
2025-02-11,32.77550000000001,33.289287791543515,32.2617122084565
2025-02-12,32.7305,33.32402559471455,32.13697440528545
2025-02-13,32.6985,33.35343350405912,32.04356649594089
2025-02-14,32.709,33.3833074419863,32.03469255801371
2025-02-17,32.7255,33.44155571673997,32.009444283260024
2025-02-18,32.7725,33.659194037304744,31.885805962695258
2025-02-19,32.832,33.87037119415189,31.79362880584811
2025-02-20,32.9055,34.06396495528951,31.7470350447105
2025-02-21,32.983,34.20206089826823,31.76393910173177
2025-02-24,33.0245,34.28322910007307,31.765770899926935
2025-02-25,33.061,34.33697888119886,31.78502111880114
2025-02-26,33.1075,34.383593957934146,31.831406042065858
2025-02-27,33.07299999999999,34.39221986516043,31.75378013483956
2025-02-28,32.995,34.43194852121915,31.558051478780847
2025-03-05,32.8675,34.65604689622674,31.07895310377326
2025-03-06,32.741,34.86930448949447,30.612695510505535
2025-03-07,32.641999999999996,34.974304936279076,30.309695063720916
2025-03-10,32.546,35.051105523568374,30.04089447643162
2025-03-11,32.436499999999995,35.16133529198065,29.711664708019338
2025-03-12,32.316,35.224784517358295,29.40721548264171
2025-03-13,32.210499999999996,35.232862094716836,29.188137905283153
2025-03-14,32.176,35.22078432388069,29.13121567611931
2025-03-17,32.169,35.215066661329885,29.122933338670112
2025-03-18,32.1135,35.12843318421245,29.098566815787557
2025-03-19,32.047000000000004,35.00996508674426,29.08403491325575
2025-03-20,31.9535,34.78399019373753,29.123009806262466
2025-03-21,31.881,34.56333912059921,29.19866087940079
2025-03-24,31.803999999999995,34.309155946401674,29.29884405359832
2025-03-25,31.744,34.08591464629446,29.402085353705537
2025-03-26,31.711499999999994,33.95509931688771,29.467900683112273
2025-03-27,31.699,33.90188710081783,29.496112899182172
2025-03-28,31.676000000000005,33.80591129046854,29.546088709531464
2025-03-31,31.700499999999998,33.87435880527355,29.526641194726444
2025-04-01,31.761000000000003,34.00795255612483,29.514047443875175
2025-04-02,31.8755,34.10668071173611,29.644319288263887
2025-04-03,31.951999999999998,34.05555688750021,29.848443112499783
2025-04-04,31.948500000000003,34.06166948282908,29.835330517170924
2025-04-07,31.885,34.23215953755578,29.537840462444223
2025-04-08,31.792,34.5415193838392,29.042480616160805
2025-04-09,31.7565,34.6115916659636,28.901408334036393
2025-04-10,31.6145,34.98005602663561,28.248943973364394
2025-04-11,31.453500000000002,35.15736014854802,27.749639851451978
2025-04-14,31.2575,35.249913199794946,27.265086800205054
2025-04-15,31.028,35.35666382690062,26.699336173099375
2025-04-16,30.799500000000002,35.39315913085946,26.20584086914054
2025-04-17,30.594,35.31982334792485,25.86817665207515
2025-04-22,30.367,35.13721063200425,25.596789367995754
2025-04-23,30.1265,34.93092460545233,25.322075394547667
2025-04-24,29.867,34.63759016541118,25.09640983458882
2025-04-25,29.596000000000004,34.21875561474824,24.97324438525177
2025-04-28,29.307,33.67016205955002,24.943837940449974
2025-04-29,29.035999999999994,33.070756367783616,25.001243632216372
2025-04-30,28.750999999999998,32.442024105498426,25.05997589450157
2025-05-02,28.497000000000003,31.621215101429804,25.372784898570202
2025-05-05,28.195,30.620891046280327,25.769108953719673
2025-05-06,27.9685,29.722044080457415,26.214955919542582
2025-05-07,27.8125,29.094552219973437,26.530447780026563
2025-05-08,27.736,28.80101099574352,26.67098900425648
2025-05-09,27.720499999999998,28.760286921492682,26.680713078507313
2025-05-12,27.681,28.477251745434337,26.884748254565665
2025-05-13,27.755000000000003,28.768830672045844,26.74116932795416
2025-05-14,27.791499999999996,28.913514635424704,26.669485364575287
2025-05-15,27.8315,29.045580115279783,26.617419884720213
2025-05-16,27.911,29.211281750845156,26.610718249154846
2025-05-19,27.9885,29.344131917128998,26.632868082871
2025-05-20,28.045499999999997,29.484102757796204,26.60689724220379
2025-05-21,28.083,29.554241509389055,26.611758490610942
2025-05-22,28.117,29.58043647480562,26.653563525194382
2025-05-23,28.160999999999994,29.60545072423356,26.71654927576643
2025-05-26,28.196499999999997,29.62076010338958,26.772239896610415
2025-05-27,28.247500000000002,29.642511790179167,26.852488209820837
2025-05-28,28.2865,29.656928669009865,26.916071330990135
2025-05-29,28.343,29.605030110576624,27.080969889423375
2025-05-30,28.346999999999998,29.60347962682792,27.090520373172076
2025-06-02,28.4115,29.459571411790527,27.363428588209473
2025-06-03,28.45,29.373813606172494,27.526186393827505
2025-06-04,28.4435,29.39911002836819,27.48788997163181
2025-06-05,28.418499999999995,29.466671842079517,27.370328157920472
2025-06-06,28.397000000000002,29.49928661856876,27.294713381431244
2025-06-09,28.3205,29.553476287816533,27.087523712183465
2025-06-10,28.262999999999998,29.451330983488116,27.07466901651188
2025-06-11,28.262,29.448141022947034,27.075858977052967
2025-06-12,28.295499999999997,29.584913983581174,27.00608601641882
2025-06-13,28.3585,29.89100088005537,26.82599911994463
2025-06-16,28.408499999999997,30.081106223517484,26.73589377648251
2025-06-17,28.4865,30.414927502288073,26.558072497711926
2025-06-18,28.579500000000003,30.72642411554224,26.432575884457766
2025-06-20,28.6875,30.998944069021057,26.376055930978943
2025-06-23,28.754,31.110343286580424,26.39765671341958
2025-06-24,28.795500000000004,31.15037825140696,26.44062174859305
2025-06-25,28.819500000000005,31.17319787445472,26.46580212554529
2025-06-26,28.859500000000004,31.213949091893458,26.50505090810655
2025-06-27,28.896500000000003,31.235814114504063,26.557185885495944
2025-06-30,28.957,31.25769188678034,26.656308113219662
2025-07-01,29.014,31.28577092989079,26.742229070109207
2025-07-02,29.101,31.352118084770563,26.849881915229435
2025-07-03,29.2315,31.338573550536523,27.124426449463478
2025-07-04,29.360000000000003,31.27589473395099,27.444105266049014
2025-07-07,29.473000000000003,31.19631504283004,27.749684957169965
2025-07-08,29.628999999999998,30.980146102194684,28.27785389780531
2025-07-09,29.734500000000004,30.83698475344613,28.632015246553877
2025-07-10,29.790000000000003,30.81851963111123,28.761480368888776
2025-07-11,29.831,30.879385224499845,28.782614775500154
2025-07-14,29.815500000000004,30.846829749708508,28.7841702502915
2025-07-15,29.803500000000003,30.833824935972356,28.77317506402765
2025-07-16,29.75,30.70822203777957,28.79177796222043
2025-07-17,29.683,30.576157615607684,28.789842384392315
2025-07-18,29.598000000000003,30.47925747477359,28.716742525226415
2025-07-21,29.553500000000003,30.488554740869898,28.61844525913011
2025-07-22,29.552500000000002,30.489322737825827,28.615677262174177
2025-07-23,29.589,30.49483837294351,28.68316162705649
2025-07-24,29.6115,30.504143029967512,28.718856970032487
2025-07-25,29.647499999999997,30.49671945586093,28.798280544139065
2025-07-28,29.677000000000003,30.498374970465672,28.855625029534334
2025-07-29,29.720999999999997,30.547097993423936,28.894902006576057
2025-07-30,29.7545,30.64584965671645,28.86315034328355
2025-07-31,29.776999999999997,30.705747883755954,28.84825211624404
2025-08-01,29.781,30.712120434294143,28.849879565705855
2025-08-04,29.785499999999995,30.71807933202947,28.852920667970523
2025-08-05,29.7755,30.691704412954888,28.859295587045114
2025-08-06,29.776999999999997,30.69519273289384,28.858807267106155
2025-08-07,29.790499999999998,30.728975247130098,28.852024752869898
2025-08-08,29.693,30.78390208929274,28.60209791070726
2025-08-11,29.624000000000002,30.818749918779353,28.42925008122065
2025-08-12,29.5705,30.842373462756953,28.298626537243045
2025-08-13,29.514,30.884415227126087,28.14358477287391
2025-08-14,29.454,30.96871935910396,27.93928064089604
2025-08-15,29.415499999999998,31.03367928874662,27.797320711253377
2025-08-18,29.383499999999998,31.070930622356176,27.69606937764382
2025-08-19,29.322499999999998,31.129444207335478,27.515555792664518
2025-08-20,29.24,31.11417911855384,27.365820881446158
2025-08-21,29.1635,31.082976628229158,27.24402337177084
2025-08-22,29.122000000000003,31.0248134294698,27.21918657053021
2025-08-25,29.0875,30.9657060309612,27.209293969038796
2025-08-26,29.023000000000003,30.83350850664496,27.212491493355046
2025-08-27,28.953999999999997,30.632701252379054,27.27529874762094
2025-08-28,28.9035,30.461829402378704,27.345170597621298
2025-08-29,28.8815,30.38922432214285,27.373775677857147
2025-09-01,28.865000000000002,30.33247904136457,27.397520958635432
2025-09-02,28.848999999999997,30.26873904199701,27.429260958002985
2025-09-03,28.8185,30.150380743832436,27.486619256167565
2025-09-04,28.779500000000002,29.97342276925668,27.585577230743326
2025-09-05,28.811,29.9948545429864,27.6271454570136
2025-09-08,28.839999999999996,30.026378833612714,27.65362116638728
2025-09-09,28.875999999999998,30.080384970803316,27.67161502919668
2025-09-10,28.949,30.214974141251695,27.68302585874831
2025-09-11,29.034999999999997,30.280209768843477,27.789790231156516
2025-09-12,29.1115,30.28801179339698,27.93498820660302
2025-09-15,29.192,30.334381630400223,28.049618369599777
2025-09-16,29.291000000000004,30.30933507049088,28.272664929509126
2025-09-17,29.390500000000003,30.302143397504047,28.47885660249596
2025-09-18,29.471999999999998,30.196448247399413,28.747551752600582
2025-09-19,29.5,30.174560285630246,28.825439714369754
2025-09-22,29.534,30.187650477985454,28.880349522014544
2025-09-23,29.603499999999997,30.255469485887573,28.95153051411242
2025-09-24,29.696500000000004,30.541977753451356,28.851022246548652
2025-09-25,29.764499999999998,30.70290794630396,28.826092053696037
2025-09-26,29.819,30.819713429720647,28.81828657027935
2025-09-29,29.8495,30.855429264020454,28.843570735979544
2025-09-30,29.856,30.860084290864123,28.85191570913588
2025-10-01,29.871,30.85964926461474,28.88235073538526
2025-10-02,29.871999999999996,30.858980509593778,28.885019490406215
2025-10-03,29.8915,30.821361902594656,28.961638097405345
2025-10-06,29.8915,30.821361902594656,28.961638097405345
2025-10-07,29.886000000000003,30.83028809163423,28.941711908365775
2025-10-08,29.845499999999998,30.856210536937205,28.83478946306279
2025-10-09,29.789500000000004,30.931123497712154,28.647876502287854
2025-10-10,29.7305,31.028911580193718,28.43208841980628
2025-10-13,29.672499999999996,31.051452691834633,28.29354730816536
2025-10-14,29.601,31.073239968998934,28.128760031001065
2025-10-15,29.5075,31.08288800567455,27.93211199432545
2025-10-16,29.414499999999997,31.130510980213327,27.698489019786667
2025-10-17,29.351499999999998,31.14949039866357,27.553509601336426
2025-10-20,29.2745,31.12981923767485,27.419180762325148
2025-10-21,29.1615,31.039250894302757,27.283749105697243
2025-10-22,29.029999999999994,30.74137371722314,27.318626282776847
2025-10-23,28.927000000000003,30.453110984445196,27.40088901555481
2025-10-24,28.8125,30.140924076233922,27.484075923766078
2025-10-27,28.726499999999998,29.895273986526526,27.55772601347347
2025-10-28,28.6565,29.703285053089022,27.60971494691098
2025-10-29,28.592000000000002,29.499619210672137,27.684380789327868
2025-10-30,28.535500000000003,29.34289933379505,27.728100666204956
2025-10-31,28.476,29.180941953565608,27.77105804643439
2025-11-03,28.446999999999996,29.081087823903918,27.812912176096074
2025-11-04,28.4195,28.94543675825746,27.893563241742537
2025-11-05,28.429000000000002,29.009232258398626,27.848767741601378
2025-11-06,28.466999999999995,29.192334042828794,27.741665957171197
2025-11-07,28.573500000000003,29.745421948183306,27.4015780518167
2025-11-10,28.674500000000002,30.18448745202248,27.164512547977523
2025-11-11,28.825499999999998,30.789378814999075,26.86162118500092
2025-11-12,28.949,31.057857510597195,26.840142489402808
2025-11-13,29.093,31.302663942060946,26.883336057939054
2025-11-14,29.2335,31.560967790495003,26.906032209504996
2025-11-17,29.381999999999998,31.813846601810866,26.95015339818913
2025-11-18,29.546999999999997,32.03127560128906,27.062724398710937
2025-11-19,29.688000000000006,32.199016569146565,27.176983430853447
2025-11-21,29.801,32.31684369023325,27.28515630976675
2025-11-24,29.929000000000002,32.38522645964392,27.472773540356087
2025-11-25,30.037,32.4097940447813,27.664205955218698
2025-11-26,30.1435,32.404969247612485,27.882030752387514
2025-11-27,30.2565,32.39023184326185,28.12276815673815
2025-11-28,30.3465,32.28646500239787,28.406534997602133
2025-12-01,30.446499999999997,32.11165085455441,28.78134914544558
2025-12-02,30.540000000000003,31.94951652778799,29.130483472212017
2025-12-03,30.6375,31.749480215652348,29.52551978434765
2025-12-04,30.716500000000003,31.62536337344025,29.807636626559756
2025-12-05,30.733500000000003,31.5480848151389,29.918915184861106
2025-12-08,30.708999999999996,31.577074699673226,29.840925300326766
2025-12-09,30.6855,31.57965587949996,29.791344120500042
2025-12-10,30.6255,31.4476787486545,29.803321251345498
2025-12-11,30.574,31.50146173137232,29.646538268627683
2025-12-12,30.5315,31.48891483062306,29.574085169376943
2025-12-15,30.484,31.43360157850384,29.534398421496164
2025-12-16,30.3825,31.441971069624206,29.323028930375795
2025-12-17,30.292,31.330492835037052,29.25350716496295
2025-12-18,30.201,31.24556286500603,29.156437134993972
2025-12-19,30.127,31.172755330145897,29.0812446698541
2025-12-22,30.058999999999997,31.07785177890145,29.040148221098544
2025-12-23,30.006,31.012178805916683,28.999821194083317
2025-12-26,29.96,30.93945204874548,28.980547951254522
2025-12-29,29.9215,30.829807274695852,29.01319272530415
2025-12-30,29.916500000000003,30.820369459602574,29.01263054039743
2026-01-02,29.903000000000002,30.79578039971065,29.010219600289354
